,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Steve Mounié,24.0,bj BEN,FW,24-209,64,18,14,4,0,0,0,0,0,0,0,0,0,14,0,0
1,Chris Löwe,15.0,de GER,LM,30-010,26,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
2,Karlan Grant,16.0,eng ENG,"LM,FW,RM",21-220,90,33,29,4,0,0,0,1,2,0,0,0,0,20,0,3
3,Juninho Bacuna,7.0,cw CUW,CM,21-262,90,22,18,4,0,0,0,5,0,4,3,1,0,11,0,1
4,Jonathan Hogg,6.0,eng ENG,CM,30-141,90,36,36,0,0,0,0,0,0,0,0,0,0,24,0,1
5,Isaac Mbenza,18.0,be BEL,"RM,LM",23-049,86,23,23,0,0,1,0,1,0,0,0,0,0,18,0,0
6,Elias Kachunga,9.0,cd COD,RM,27-004,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Jon Gorenc Stanković,27.0,si SVN,DM,23-102,80,32,29,2,1,0,0,0,1,0,0,0,0,19,1,3
8,Alex Pritchard,21.0,eng ENG,FW,25-358,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,Erik Durm,37.0,de GER,LB,26-349,90,39,28,9,0,0,0,0,9,0,0,0,0,28,2,0
10,Terence Kongolo,5.0,nl NED,CB,25-071,90,30,30,0,0,0,0,0,0,0,0,0,0,20,0,0
11,Christopher Schindler,26.0,de GER,CB,28-362,90,25,22,3,3,0,1,0,0,0,0,0,0,23,0,0
12,Tommy Smith,2.0,eng ENG,RB,27-012,90,41,30,10,0,0,0,1,10,0,0,0,0,30,1,2
13,Jonas Lössl,1.0,dk DEN,GK,30-084,90,31,14,17,3,0,0,0,0,0,0,0,0,15,0,0
14,14 Players,,,,,990,341,284,53,7,1,1,8,22,4,3,1,0,230,4,10
