,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Leandro Trossard,11.0,be BEL,FW,26-337,90,43,39,4,1,0,1,3,1,1,0,1,0,34,0,1
1,Solly March,20.0,eng ENG,"LW,AM",27-109,64,25,23,2,1,0,0,1,0,1,0,1,0,22,0,0
2,Neal Maupay,9.0,fr FRA,FW,25-084,26,7,6,1,0,0,0,0,0,0,0,0,0,7,0,0
3,Tariq Lamptey,2.0,gh GHA,"RW,WB",21-037,74,25,25,0,0,0,0,7,0,0,0,0,0,20,0,2
4,Adam Webster,4.0,eng ENG,CB,26-306,16,21,19,2,1,0,0,0,1,0,0,0,0,20,0,0
5,Enock Mwepu,12.0,zm ZAM,AM,23-309,45,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
6,Alexis Mac Allister,10.0,ar ARG,"CM,LW",22-317,45,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0
7,Adam Lallana,14.0,eng ENG,"DM,CM",33-180,90,83,83,0,0,0,0,0,0,0,0,0,0,81,0,0
8,Yves Bissouma,8.0,ml MLI,"DM,CM",25-068,90,80,79,0,0,0,0,0,0,0,0,0,0,75,1,0
9,Marc Cucurella,3.0,es ESP,"LB,WB",23-107,90,84,70,14,0,0,0,2,14,0,0,0,0,72,0,4
10,Lewis Dunk,5.0,eng ENG,CB,29-350,90,103,99,4,3,0,0,0,0,0,0,0,0,95,0,0
11,Shane Duffy,24.0,ie IRL,CB,29-309,90,85,85,0,0,0,1,0,0,0,0,0,0,78,0,0
12,Joël Veltman,34.0,nl NED,"RB,WB,CB",29-295,90,74,68,6,1,0,0,4,5,0,0,0,0,66,0,0
13,Robert Sánchez,1.0,es ESP,GK,23-353,89,43,38,5,3,0,0,0,0,0,0,0,0,32,0,0
14,14 Players,,,,,989,699,660,38,10,0,2,17,21,2,0,2,0,624,1,7
