,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wayne Rooney,10.0,eng ENG,"FW,RW",31-356,89,0,0,0,1,2,0,1,0,2,0,0,0,8,1,2,33.3
1,Tom Davies,26.0,eng ENG,RW,19-107,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
2,Dominic Calvert-Lewin,29.0,eng ENG,"FW,LW",20-213,90,0,0,0,0,2,0,0,1,0,1,0,0,3,5,3,62.5
3,Nikola Vlašić,27.0,hr CRO,"CM,RW",20-011,90,0,0,0,2,1,0,0,1,1,0,0,0,5,1,1,50.0
4,Gylfi Sigurðsson,18.0,is ISL,"CM,AM",28-037,90,0,0,0,0,0,0,4,0,2,0,0,0,4,0,2,0.0
5,Morgan Schneiderlin,2.0,fr FRA,DM,27-341,90,0,0,0,3,1,0,0,2,2,0,0,0,7,1,2,33.3
6,Idrissa Gana Gueye,17.0,sn SEN,DM,28-019,68,0,0,0,0,2,0,0,0,1,0,0,0,3,2,1,66.7
7,Oumar Niasse,19.0,sn SEN,"FW,DM",27-180,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0
8,Leighton Baines,3.0,eng ENG,LB,32-308,83,0,0,0,0,1,0,4,1,1,0,0,0,5,0,3,0.0
9,Kevin Mirallas,11.0,be BEL,LW,30-010,7,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,100.0
10,Phil Jagielka,6.0,eng ENG,CB,35-059,90,0,0,0,0,1,0,0,0,2,0,0,0,6,4,4,50.0
11,Michael Keane,4.0,eng ENG,CB,24-277,90,0,0,0,2,0,0,1,1,1,0,0,0,7,6,1,85.7
12,Mason Holgate,30.0,eng ENG,"CB,RB",20-358,90,0,0,0,0,1,1,3,2,2,0,0,0,6,3,4,42.9
13,Jordan Pickford,1.0,eng ENG,GK,23-222,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,10,12,1,14,8,15,1,0,0,56,24,25,49.0
