,num,joueur
0,,Roman Pavlyuchenko
1,,Jermain Defoe
2,,Benoît Assou-Ekotto
3,,Steven Pienaar
4,,Luka Modrić
5,,Wilson Palacios
6,,Michael Dawson
7,,Aaron Lennon
8,,Sébastien Bassong
9,,
10,,Carlo Cudicini
