,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Kenneth Zohore,10.0,dk DEN,FW,25-101,73,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
1,Danny Ward,9.0,eng ENG,FW,27-152,17,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Bobby Reid,14.0,jm JAM,FW,26-099,90,20,19,1,0,0,0,0,0,0,0,0,0,12,0,2
3,Josh Murphy,11.0,eng ENG,LM,24-077,90,21,19,2,1,0,0,2,0,1,0,0,1,11,0,1
4,Aron Gunnarsson,17.0,is ISL,CM,30-020,57,17,13,4,0,0,0,1,4,0,0,0,0,9,0,0
5,Jazz Richards,6.0,wls WAL,RB,28-030,33,13,8,5,1,0,0,0,4,0,0,0,0,5,0,0
6,Leandro Bacuna,15.0,cw CUW,CM,27-264,90,18,16,2,2,0,0,1,0,0,0,0,0,14,0,1
7,Nathaniel Mendez-Laing,19.0,gt GUA,RM,27-027,79,22,21,1,0,0,0,0,0,1,0,0,0,13,0,2
8,Junior Hoilett,33.0,ca CAN,RM,28-341,11,7,7,0,0,0,0,0,0,0,0,0,0,3,0,0
9,Joe Bennett,3.0,eng ENG,LB,29-045,90,25,15,10,2,0,0,1,8,0,0,0,0,16,0,0
10,Bruno Ecuele Manga,5.0,ga GAB,CB,30-300,90,18,17,1,1,0,0,0,0,0,0,0,0,12,0,0
11,Sean Morrison,4.0,eng ENG,CB,28-124,90,18,17,1,1,0,0,0,0,0,0,0,0,11,0,0
12,Lee Peltier,2.0,eng ENG,"RB,CM",32-152,90,18,12,6,0,0,0,0,6,0,0,0,0,12,0,0
13,Neil Etheridge,1.0,ph PHI,GK,29-094,90,40,23,17,3,0,0,0,0,0,0,0,0,14,0,0
14,14 Players,,,,,990,251,201,50,11,0,0,5,22,2,0,0,1,142,0,6
