,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Raúl Jiménez,9.0,mx MEX,FW,31-317,90,14,20,70.0,193,18,9,12,75.0,3,5,60.0,1,1,100.0,0,0.2,0.0,2,0,1,0,1
1,Daniel Podence,10.0,pt POR,LW,27-148,56,11,17,64.7,226,84,3,8,37.5,5,5,100.0,3,3,100.0,0,0.2,0.2,2,1,0,0,2
2,Adama Traoré,37.0,es ESP,WB,27-052,34,11,17,64.7,141,40,9,12,75.0,1,4,25.0,1,1,100.0,0,0.6,0.3,2,0,1,1,0
3,Pedro Neto,7.0,pt POR,RW,23-009,45,21,25,84.0,347,35,11,11,100.0,8,10,80.0,2,3,66.7,0,0.2,0.0,2,0,1,0,1
4,Pablo Sarabia,21.0,es ESP,"AM,RW",30-311,45,25,36,69.4,402,123,14,15,93.3,10,13,76.9,1,7,14.3,0,0.0,0.0,1,1,3,1,6
5,João Gomes,35.0,br BRA,"LM,CM",22-034,90,46,53,86.8,615,88,27,28,96.4,17,21,81.0,1,2,50.0,0,0.1,0.0,2,2,0,0,1
6,Mario Lemina,5.0,ga GAB,"CM,CB",29-198,90,60,70,85.7,1148,401,24,25,96.0,30,35,85.7,6,6,100.0,0,0.0,0.0,1,2,0,0,2
7,Rúben Neves,8.0,pt POR,"RM,CM",26-005,75,53,68,77.9,1111,365,16,17,94.1,27,33,81.8,9,15,60.0,0,0.0,0.0,0,14,0,0,14
8,João Moutinho,28.0,pt POR,CM,36-191,15,22,26,84.6,458,140,10,10,100.0,8,9,88.9,4,7,57.1,0,0.0,0.0,0,4,0,0,2
9,Jonny Castro,19.0,es ESP,"LB,WB",29-015,83,39,52,75.0,577,235,23,27,85.2,14,18,77.8,2,2,100.0,0,0.6,0.3,2,5,1,0,4
10,Max Kilman,23.0,eng ENG,CB,25-299,90,63,74,85.1,1219,426,20,23,87.0,36,39,92.3,6,11,54.5,0,0.0,0.3,0,7,2,1,10
11,Craig Dawson,15.0,eng ENG,CB,32-316,45,37,45,82.2,828,233,8,10,80.0,21,23,91.3,8,11,72.7,0,0.0,0.0,0,4,0,0,5
12,Nathan Collins,4.0,ie IRL,CB,21-322,45,44,49,89.8,837,269,14,17,82.4,25,25,100.0,5,5,100.0,0,0.0,0.0,0,4,0,0,5
13,Nélson Semedo,22.0,pt POR,RB,29-122,56,31,38,81.6,422,69,18,21,85.7,10,12,83.3,1,2,50.0,0,0.0,0.0,0,2,0,0,1
14,Matheus Cunha,12.0,br BRA,FW,23-295,34,6,9,66.7,81,16,3,4,75.0,2,4,50.0,0,0,,0,0.1,0.0,1,1,0,0,1
15,José Sá,1.0,pt POR,GK,30-060,90,28,31,90.3,662,420,4,4,100.0,18,19,94.7,6,8,75.0,0,0.0,0.0,0,0,0,0,0
16,17 Players,,,,,983,511,630,81.1,9267,2962,213,244,87.3,235,275,85.5,56,84,66.7,0,2.1,1.4,15,47,9,3,55
