,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Eddie Nketiah,30.0,eng ENG,FW,22-325,69,2,0,0,0,5,2,0,0,34,3,1,1,0.8,0.8,0.0,1,0,11,16,68.8,1,16,3,4,1
1,Gabriel Martinelli,35.0,br BRA,"FW,LM",20-306,21,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,1,3,33.3,1,5,1,3,1
2,Emile Smith Rowe,10.0,eng ENG,LW,21-266,74,1,0,0,0,2,1,0,0,28,1,0,2,0.2,0.2,0.1,4,0,15,19,78.9,0,19,3,2,2
3,Cédric Soares,17.0,pt POR,RB,30-232,16,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.2,3,1,12,16,75.0,0,7,1,0,0
4,Bukayo Saka,7.0,eng ENG,"RW,LM",20-227,89,1,0,1,1,2,0,0,0,47,1,4,1,0.9,0.1,0.1,5,2,20,29,69.0,3,18,5,3,1
5,Alexandre Lacazette,9.0,fr FRA,"FW,LM",30-327,1,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,0,,0,1,0,1,0
6,Martin Ødegaard,8.0,no NOR,"AM,RM",23-124,90,0,1,0,0,0,0,0,0,42,3,0,1,0.0,0.0,0.3,3,1,31,34,91.2,7,26,2,1,0
7,Granit Xhaka,34.0,ch SUI,"DM,CM",29-205,90,0,0,0,0,1,0,0,0,53,0,2,0,0.1,0.1,0.0,1,0,31,45,68.9,4,24,1,2,2
8,Mohamed Elneny,25.0,eg EGY,"DM,CM",29-283,90,0,0,0,0,1,0,0,0,52,1,4,2,0.0,0.0,0.0,1,0,38,42,90.5,4,24,1,0,0
9,Nuno Tavares,20.0,pt POR,LB,22-084,90,0,0,0,0,2,0,0,0,55,1,1,1,0.1,0.1,0.0,1,0,29,42,69.0,1,23,3,1,0
10,Gabriel Dos Santos,6.0,br BRA,CB,24-122,90,0,0,0,0,0,0,1,0,45,4,1,1,0.0,0.0,0.0,1,0,26,31,83.9,2,19,0,0,0
11,Rob Holding,16.0,eng ENG,CB,26-212,90,0,0,0,0,0,0,0,0,39,2,1,4,0.0,0.0,0.0,0,0,23,27,85.2,2,17,0,0,0
12,Ben White,4.0,eng ENG,"RB,CB",24-194,90,0,0,0,0,0,0,0,0,45,3,1,4,0.0,0.0,0.0,1,0,21,32,65.6,1,13,2,1,0
13,Aaron Ramsdale,32.0,eng ENG,GK,23-341,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,12,26,46.2,0,15,0,0,0
14,14 Players,,,,,990,4,1,1,1,13,3,1,0,500,20,15,19,2.0,1.2,0.6,21,4,270,362,74.6,26,227,22,18,7
