,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jordan Ayew,18.0,gh GHA,FW,26-229,90,5,3,1,0,4,0,0,,0,2,0,2,0,5,0,0
1,Sam Clucas,17.0,eng ENG,"AM,LM,LB,CM",27-215,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,0,0
2,André Ayew,19.0,gh GHA,"AM,LW",28-132,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
3,Andy King,24.0,wls WAL,CM,29-181,57,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,0,1
4,Nathan Dyer,12.0,eng ENG,"RW,AM",30-150,33,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
5,Ki Sung-yueng,4.0,kr KOR,CM,29-094,90,4,4,1,3,0,0,2,0.0,2,1,0,1,3,7,0,0
6,Martin Olsson,16.0,se SWE,"WB,LB",29-346,80,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0
7,Wayne Routledge,15.0,eng ENG,"LM,LB",33-111,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Connor Roberts,52.0,wls WAL,WB,22-217,62,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
9,Tom Carroll,14.0,eng ENG,"RM,WB",25-335,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Alfie Mawson,6.0,eng ENG,CB,24-099,90,1,0,1,0,0,0,0,,0,2,2,0,2,3,3,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-195,90,3,1,3,0,0,1,2,50.0,1,1,0,1,0,3,4,0
12,Kyle Naughton,26.0,eng ENG,"CB,RB",29-162,90,2,2,1,0,1,0,3,0.0,3,0,0,0,2,4,2,0
13,Łukasz Fabiański,1.0,pl POL,GK,33-010,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,20,13,10,5,5,2,13,15.4,11,9,3,6,9,29,10,1
