,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Nathan Redmond,11.0,eng ENG,FW,27-055,90,18,18,0,0,0,0,0,0,0,0,0,0,10,0,2
1,Che Adams,10.0,sct SCO,FW,24-291,89,27,27,0,0,0,0,0,0,0,0,0,0,20,0,1
2,Dan Nlundulu,40.0,eng ENG,FW,22-084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Nathan Tella,23.0,ng NGA,LM,21-299,14,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
4,Mohammed Salisu,22.0,gh GHA,CB,22-013,76,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0
5,Stuart Armstrong,17.0,sct SCO,"LM,CM",29-031,90,28,26,2,2,0,0,0,0,0,0,0,0,22,0,1
6,James Ward-Prowse,8.0,eng ENG,CM,26-180,90,32,26,6,4,0,1,0,0,0,0,0,0,26,0,0
7,Takumi Minamino,19.0,jp JPN,RM,26-104,75,13,13,0,0,0,0,1,0,0,0,0,0,7,0,1
8,Ibrahima Diallo,27.0,fr FRA,RM,22-053,15,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
9,Jack Stephens,5.0,eng ENG,LB,27-093,90,47,35,12,0,0,1,1,12,0,0,0,0,28,0,1
10,Jannik Vestergaard,4.0,dk DEN,CB,28-270,9,9,8,0,0,0,0,0,0,0,0,0,0,6,1,0
11,Jan Bednarek,35.0,pl POL,CB,25-018,90,27,26,1,1,0,0,0,0,0,0,0,0,19,0,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,24-017,90,31,23,8,0,0,0,0,8,0,0,0,0,20,0,0
13,Alex McCarthy,1.0,eng ENG,GK,31-148,90,37,15,22,10,0,1,0,0,0,0,0,0,14,0,0
14,14 Players,,,,,909,297,245,51,17,0,3,2,20,0,0,0,0,191,1,6
