,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-222,77,10,8,2,0,0,0,0,0,0,0,0,0,5,0,0
1,Josh Sargent,24.0,us USA,FW,21-259,13,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
2,Milot Rashica,17.0,xk KVX,LW,25-131,89,20,18,2,0,0,0,3,1,1,1,0,0,11,0,1
3,Adam Idah,35.0,ie IRL,LW,20-268,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
4,Kieran Dowell,10.0,eng ENG,RW,24-027,73,20,17,2,1,0,0,2,0,1,1,0,0,10,1,0
5,Dimitris Giannoulis,30.0,gr GRE,RW,26-020,17,7,5,2,0,0,0,1,2,0,0,0,0,5,0,0
6,Pierre Lees-Melou,20.0,fr FRA,AM,28-165,90,40,39,1,1,1,1,2,0,0,0,0,0,32,0,0
7,Kenny McLean,23.0,sct SCO,DM,29-302,90,41,40,1,0,0,0,0,1,0,0,0,0,28,0,0
8,Mathias Normann,16.0,no NOR,DM,25-162,90,36,35,1,1,1,0,0,0,0,0,0,0,23,0,2
9,Brandon Williams,21.0,eng ENG,LB,21-064,90,42,39,3,0,0,0,0,3,0,0,0,0,33,0,0
10,Ben Gibson,4.0,eng ENG,CB,28-295,90,31,28,2,2,0,0,0,0,0,0,0,0,27,1,0
11,Andrew Omobamidele,44.0,ie IRL,CB,19-136,90,24,23,1,1,0,0,0,0,0,0,0,0,17,0,0
12,Max Aarons,2.0,eng ENG,RB,21-306,90,35,25,9,0,0,0,3,9,0,0,0,0,20,1,1
13,Tim Krul,1.0,nl NED,GK,33-217,90,34,21,13,4,0,0,0,0,0,0,0,0,14,0,0
14,14 Players,,,,,990,348,306,39,10,2,1,11,16,2,2,0,0,231,3,4
