,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Kai Havertz,29.0,de GER,FW,23-348,63,34,38,89.5,378,155,23,23,100.0,7,8,87.5,0,1,0.0,0,0.0,0.2,0,2,3,0,8
1,João Félix,11.0,pt POR,"FW,AM",23-196,27,12,16,75.0,198,80,8,8,100.0,3,5,60.0,1,2,50.0,0,0.0,0.0,0,1,0,0,3
2,Mykhailo Mudryk,15.0,ua UKR,LW,22-140,63,15,17,88.2,210,54,9,10,90.0,3,4,75.0,1,1,100.0,0,0.1,0.1,1,0,0,0,1
3,Christian Pulisic,10.0,us USA,LW,24-249,27,5,6,83.3,107,12,3,4,75.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
4,Noni Madueke,31.0,eng ENG,RW,21-076,81,28,33,84.8,292,80,21,22,95.5,3,5,60.0,0,0,,0,0.1,0.1,1,1,1,0,3
5,Hakim Ziyech,22.0,ma MAR,RW,30-067,9,5,6,83.3,111,49,2,2,100.0,2,2,100.0,1,2,50.0,1,0.3,0.0,1,1,0,0,1
6,Conor Gallagher,23.0,eng ENG,LM,23-108,81,32,37,86.5,463,116,17,19,89.5,10,12,83.3,2,2,100.0,0,0.0,0.0,0,3,0,0,7
7,David Datro Fofana,27.0,ci CIV,FW,20-154,9,3,3,100.0,69,54,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,1,0,1,0,1
8,Enzo Fernández,5.0,ar ARG,"CM,DM",22-128,90,94,103,91.3,1643,578,43,46,93.5,36,38,94.7,11,13,84.6,0,0.4,0.4,2,6,2,0,12
9,Carney Chukwuemeka,30.0,eng ENG,RM,19-217,81,55,59,93.2,730,133,36,38,94.7,14,14,100.0,2,2,100.0,0,0.0,0.1,0,4,1,0,7
10,Ruben Loftus-Cheek,12.0,eng ENG,DM,27-122,9,8,8,100.0,75,34,7,7,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
11,Lewis Hall,67.0,eng ENG,LB,18-259,90,43,48,89.6,742,330,25,25,100.0,10,10,100.0,7,9,77.8,0,0.8,0.4,3,2,2,1,3
12,Trevoh Chalobah,14.0,eng ENG,CB,23-324,90,65,77,84.4,1076,315,30,31,96.8,32,34,94.1,2,7,28.6,0,0.0,0.0,0,1,0,0,1
13,Wesley Fofana,33.0,fr FRA,CB,22-159,90,88,95,92.6,1507,485,31,32,96.9,50,55,90.9,5,6,83.3,0,0.0,0.0,1,5,0,0,5
14,César Azpilicueta,28.0,es ESP,RB,33-270,90,54,59,91.5,731,189,38,39,97.4,13,15,86.7,3,4,75.0,0,0.1,0.1,2,1,3,1,3
15,Kepa Arrizabalaga,1.0,es ESP,GK,28-234,90,40,43,93.0,759,469,15,15,100.0,18,18,100.0,6,9,66.7,0,0.0,0.0,0,0,0,0,0
16,16 Players,,,,,990,581,648,89.7,9091,3133,310,323,96.0,203,222,91.4,43,60,71.7,1,1.9,1.4,12,28,13,2,56
