,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Marcus Rashford,10.0,eng ENG,"FW,LW",24-305,86,0,0,0,1,1,0,1,0,0,0,0,0,3,3,2,60.0
1,Fred,17.0,br BRA,LW,29-180,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
2,Jadon Sancho,25.0,eng ENG,LW,22-160,67,0,0,0,0,0,1,0,1,0,0,0,0,4,1,1,50.0
3,Cristiano Ronaldo,7.0,pt POR,FW,37-208,23,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
4,Anthony Elanga,36.0,se SWE,RW,20-127,58,0,0,0,1,0,1,3,1,0,0,0,0,3,1,4,20.0
5,Casemiro,18.0,br BRA,DM,30-190,32,0,0,0,1,1,0,1,1,0,0,0,0,5,0,0,
6,Bruno Fernandes,8.0,pt POR,"AM,RW",27-358,90,0,0,0,0,1,0,3,0,1,0,0,0,9,1,3,25.0
7,Christian Eriksen,14.0,dk DEN,"DM,AM",30-199,90,0,0,0,2,0,0,3,0,0,0,0,0,7,1,0,100.0
8,Scott McTominay,39.0,sct SCO,DM,25-267,90,0,0,0,2,1,0,0,2,2,0,0,0,8,3,1,75.0
9,Tyrell Malacia,12.0,nl NED,LB,23-015,90,1,0,0,3,2,0,1,1,0,0,0,0,3,0,1,0.0
10,Lisandro Martínez,6.0,ar ARG,CB,24-226,90,1,0,0,1,0,0,0,0,0,0,0,0,7,0,2,0.0
11,Raphaël Varane,19.0,fr FRA,CB,29-129,90,0,0,0,0,1,0,0,1,0,0,0,0,6,3,1,75.0
12,Diogo Dalot,20.0,pt POR,RB,23-167,90,1,0,0,2,0,0,0,1,4,0,0,0,13,2,1,66.7
13,David de Gea,1.0,es ESP,GK,31-298,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
14,14 Players,,,,,990,3,0,0,15,7,2,12,8,8,0,0,0,72,16,18,47.1
