,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Wilfried Zaha,11.0,ci CIV,FW,27-314,90,35,0,3,12,22,5,34,2,0,0.0,2,100.0,23,214,174,6,3,2,2,0,22,6
1,Jordan Ayew,9.0,gh GHA,FW,29-008,80,20,0,4,8,11,2,20,2,1,50.0,1,50.0,14,147,102,3,2,1,3,2,11,2
2,Michy Batshuayi,23.0,be BEL,FW,26-353,10,8,1,5,2,1,0,8,0,0,,0,,4,14,0,0,0,0,0,2,4,0
3,Jeffrey Schlupp,15.0,gh GHA,LM,27-271,74,32,2,11,11,11,5,32,6,5,83.3,1,16.7,16,141,65,3,1,2,2,3,14,1
4,Eberechi Eze,25.0,eng ENG,LM,22-082,16,12,0,4,2,6,1,12,2,0,0.0,2,100.0,8,86,34,1,2,1,1,1,7,1
5,James McCarthy,22.0,ie IRL,CM,29-312,87,44,4,22,18,4,0,44,1,1,100.0,0,0.0,12,43,12,0,0,0,2,0,13,1
6,Luka Milivojević,4.0,rs SRB,CM,29-165,3,6,0,4,2,1,0,6,1,1,100.0,0,0.0,2,33,0,0,0,0,0,0,1,0
7,James McArthur,18.0,sct SCO,CM,32-348,90,42,4,26,15,3,1,42,0,0,,0,,10,71,38,1,0,0,1,0,7,0
8,Andros Townsend,10.0,eng ENG,RM,29-065,90,45,2,16,18,14,3,45,1,1,100.0,0,0.0,24,163,94,1,0,1,0,0,21,3
9,Tyrick Mitchell,27.0,eng ENG,LB,21-018,90,28,4,13,6,9,0,28,0,0,,0,,11,35,24,0,1,0,1,0,9,0
10,Mamadou Sakho,12.0,fr FRA,CB,30-219,90,31,9,15,15,1,0,31,0,0,,0,,9,60,24,0,0,0,0,0,9,1
11,Cheikhou Kouyaté,8.0,sn SEN,CB,30-273,90,29,7,22,6,1,1,29,0,0,,0,,11,39,21,0,1,0,1,0,8,0
12,Joel Ward,2.0,eng ENG,RB,30-326,90,49,12,28,17,5,0,49,0,0,,0,,13,41,13,0,1,0,1,0,9,0
13,Vicente Guaita,31.0,es ESP,GK,33-253,90,20,16,19,1,0,0,20,0,0,,0,,8,34,24,0,0,0,0,0,6,0
14,14 Players,,,,,990,401,61,192,133,89,18,400,15,9,60.0,6,40.0,165,1121,625,15,11,7,14,8,141,15
