,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
0,2015-08-08,15:00 ,Premier League,Matchweek 1,Sat,Away,W,1,0,Bournemouth,42,"11,155",Micah Richards,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/df747efb/Bournemouth-Aston-Villa-August-8-2015-Premier-League,
1,2015-08-14,19:45 ,Premier League,Matchweek 2,Fri,Home,L,0,1,Manchester Utd,46,"42,200",Micah Richards,4-3-3,Mike Dean,https://fbref.com/en/matches/eb41381a/Aston-Villa-Manchester-United-August-14-2015-Premier-League,
2,2015-08-22,15:00 ,Premier League,Matchweek 3,Sat,Away,L,1,2,Crystal Palace,50,"25,295",Micah Richards,4-3-1-2,Keith Stroud,https://fbref.com/en/matches/1f01d3c1/Crystal-Palace-Aston-Villa-August-22-2015-Premier-League,
4,2015-08-29,15:00 ,Premier League,Matchweek 4,Sat,Home,D,2,2,Sunderland,62,"35,399",Micah Richards,4-3-3,Robert Madley,https://fbref.com/en/matches/a77bcd00/Aston-Villa-Sunderland-August-29-2015-Premier-League,
5,2015-09-13,16:00 ,Premier League,Matchweek 5,Sun,Away,L,2,3,Leicester City,51,"31,733",Micah Richards,4-2-3-1,Mike Dean,https://fbref.com/en/matches/55e43db2/Leicester-City-Aston-Villa-September-13-2015-Premier-League,
6,2015-09-19,15:00 ,Premier League,Matchweek 6,Sat,Home,L,0,1,West Brom,60,"36,321",Micah Richards,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/62c6cd5f/Aston-Villa-West-Bromwich-Albion-September-19-2015-Premier-League,
8,2015-09-26,15:00 ,Premier League,Matchweek 7,Sat,Away,L,2,3,Liverpool,38,"44,228",Micah Richards,4-5-1,Jonathan Moss,https://fbref.com/en/matches/9aadbe68/Liverpool-Aston-Villa-September-26-2015-Premier-League,
9,2015-10-03,15:00 ,Premier League,Matchweek 8,Sat,Home,L,0,1,Stoke City,56,"33,189",Micah Richards,3-5-2,Mike Jones,https://fbref.com/en/matches/025da833/Aston-Villa-Stoke-City-October-3-2015-Premier-League,
10,2015-10-17,15:00 ,Premier League,Matchweek 9,Sat,Away,L,0,2,Chelsea,51,"41,596",Micah Richards,4-2-3-1,Roger East,https://fbref.com/en/matches/2fb7296c/Chelsea-Aston-Villa-October-17-2015-Premier-League,
11,2015-10-24,15:00 ,Premier League,Matchweek 10,Sat,Home,L,1,2,Swansea City,48,"33,324",Micah Richards,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/edbe6edf/Aston-Villa-Swansea-City-October-24-2015-Premier-League,
13,2015-11-02,20:00 ,Premier League,Matchweek 11,Mon,Away,L,1,3,Tottenham,39,"34,882",Gabriel Agbonlahor,4-2-3-1,Mike Dean,https://fbref.com/en/matches/a31cada2/Tottenham-Hotspur-Aston-Villa-November-2-2015-Premier-League,
