,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Roberto Firmino,9.0,br BRA,FW,29-226,90,52,64,81.3,606,158,32,36,88.9,11,11,100.0,2,4,50.0,0,0.0,0.1,1,1,3,0,5
1,Sadio Mané,10.0,sn SEN,LW,29-036,90,38,44,86.4,531,110,22,24,91.7,12,13,92.3,2,3,66.7,1,0.1,0.2,2,1,4,0,5
2,Mohamed Salah,11.0,eg EGY,RW,28-335,90,27,37,73.0,340,99,18,19,94.7,7,8,87.5,1,2,50.0,0,0.2,0.2,4,5,0,0,3
3,Curtis Jones,17.0,eng ENG,LM,20-106,58,54,59,91.5,725,159,31,35,88.6,14,14,100.0,3,3,100.0,0,0.0,0.0,0,4,0,0,2
4,Xherdan Shaqiri,23.0,ch SUI,"LM,RM",29-218,32,31,34,91.2,447,73,20,21,95.2,8,10,80.0,2,2,100.0,0,0.1,0.1,2,3,2,0,5
5,Fabinho,3.0,br BRA,"CM,CB",27-205,90,59,68,86.8,850,293,30,33,90.9,22,22,100.0,2,6,33.3,0,0.1,0.1,1,6,3,0,7
6,Thiago Alcántara,6.0,es ESP,"RM,CM",30-035,90,96,106,90.6,1530,511,47,49,95.9,36,39,92.3,8,11,72.7,0,0.5,0.2,5,13,3,0,13
7,Andrew Robertson,26.0,sct SCO,LB,27-066,90,82,103,79.6,1229,480,51,56,91.1,23,29,79.3,6,14,42.9,0,0.1,0.2,2,7,2,0,6
8,Rhys Williams,46.0,eng ENG,CB,20-102,83,46,52,88.5,878,267,16,18,88.9,25,25,100.0,5,7,71.4,0,0.0,0.0,0,1,0,0,2
9,Georginio Wijnaldum,5.0,nl NED,LM,30-186,7,5,5,100.0,74,29,4,4,100.0,0,0,,1,1,100.0,0,0.0,0.0,1,0,0,0,0
10,Nathaniel Phillips,47.0,eng ENG,CB,24-056,90,53,60,88.3,816,298,20,21,95.2,29,31,93.5,0,3,0.0,0,0.1,0.1,1,2,0,0,3
11,Trent Alexander-Arnold,66.0,eng ENG,RB,22-221,90,67,91,73.6,1127,503,35,38,92.1,24,32,75.0,8,20,40.0,1,0.4,0.3,5,7,5,3,7
12,Alisson,1.0,br BRA,GK,28-226,90,31,33,93.9,675,337,4,4,100.0,23,23,100.0,4,6,66.7,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,641,756,84.8,9828,3317,330,358,92.2,234,257,91.1,44,82,53.7,2,1.6,1.4,24,50,22,3,58
