,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Josh Murphy,11.0,eng ENG,FW,23-279,65,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0.0
1,Bobby Reid,14.0,jm JAM,FW,25-301,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2,Callum Paterson,13.0,sct SCO,FW,24-048,90,1,0,0,0,0,1,1,0,0,0,0,0,1,11,23,32.4
3,Junior Hoilett,33.0,ca CAN,LW,28-178,90,0,0,0,1,2,0,2,0,1,0,0,0,11,3,9,25.0
4,Víctor Camarasa,21.0,es ESP,"RW,CM",24-186,90,0,0,0,0,1,0,6,4,1,0,0,0,7,1,0,100.0
5,Harry Arter,7.0,ie IRL,CM,28-337,75,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,
6,Kadeem Harris,23.0,eng ENG,RW,25-175,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
7,Joe Ralls,8.0,eng ENG,CM,25-049,90,0,0,0,0,0,0,7,1,2,0,0,0,5,4,0,100.0
8,Aron Gunnarsson,17.0,is ISL,DM,29-222,90,0,0,0,0,2,0,2,0,0,0,0,0,5,3,1,75.0
9,Sol Bamba,22.0,ci CIV,CB,33-321,90,0,0,0,2,1,0,0,4,2,0,0,0,3,5,1,83.3
10,Sean Morrison,4.0,eng ENG,CB,27-326,90,0,0,0,0,2,0,0,1,1,0,0,0,3,9,6,60.0
11,Bruno Ecuele Manga,5.0,ga GAB,CB,30-137,90,0,0,0,0,0,0,0,2,5,0,0,0,12,3,0,100.0
12,Neil Etheridge,1.0,ph PHI,GK,28-296,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
13,13 Players,,,,,990,1,0,0,3,12,2,20,12,12,0,0,0,54,39,43,47.6
