,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Mbaye Diagne,17.0,sn SEN,FW,29-122,82,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Hal Robson-Kanu,4.0,wls WAL,FW,31-282,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Matt Phillips,10.0,sct SCO,LM,29-351,71,1,1,0,1,0,0,1,0.0,1,4,0,4,0,1,2,0
3,Grady Diangana,11.0,cd COD,LM,22-314,19,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
4,Ainsley Maitland-Niles,30.0,eng ENG,CM,23-182,90,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
5,Conor Gallagher,18.0,eng ENG,CM,21-021,90,6,2,2,2,2,2,3,66.7,1,0,0,0,2,8,1,0
6,Matheus Pereira,12.0,pt POR,RM,24-298,78,2,0,0,2,0,1,3,33.3,2,1,0,1,1,3,0,0
7,Branislav Ivanović,20.0,rs SRB,RM,37-005,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
8,Okay Yokuşlu,35.0,tr TUR,DM,26-355,90,1,0,1,0,0,0,0,,0,1,0,1,4,5,3,0
9,Conor Townsend,14.0,eng ENG,LB,27-360,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
10,Kyle Bartley,5.0,eng ENG,CB,29-281,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0
11,Dara O'Shea,27.0,ie IRL,CB,21-360,90,0,0,0,0,0,0,1,0.0,1,1,1,0,5,5,3,0
12,Darnell Furlong,2.0,eng ENG,RB,25-119,90,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0
13,Sam Johnstone,1.0,eng ENG,GK,27-339,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
14,14 Players,,,,,990,13,5,3,8,2,3,11,27.3,8,11,2,9,14,27,17,0
