,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Patrick Bamford,9.0,eng ENG,FW,27-343,76,14,8,6,0,0,0,0,0,0,0,0,0,12,0,0
1,Tyler Roberts,11.0,wls WAL,FW,22-214,14,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0
2,Jack Harrison,22.0,eng ENG,LM,24-267,68,21,21,0,0,0,0,1,0,0,0,0,0,14,0,1
3,Hélder Costa,17.0,ao ANG,LM,27-214,22,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
4,Mateusz Klich,43.0,pl POL,"FW,CM",31-062,90,46,44,1,0,1,0,1,1,0,0,0,0,34,1,1
5,Rodrigo,19.0,es ESP,CM,30-161,45,18,18,0,0,0,0,0,0,0,0,0,0,15,0,1
6,Junior Firpo,3.0,es ESP,LB,24-357,45,34,27,7,2,0,1,0,5,0,0,0,0,30,0,1
7,Raphinha,10.0,br BRA,RM,24-243,90,45,36,9,4,0,1,7,1,4,2,0,0,27,0,0
8,Robin Koch,5.0,de GER,"CM,DM",25-028,90,27,27,0,0,0,0,0,0,0,0,0,0,20,0,0
9,Stuart Dallas,15.0,nir NIR,"CM,LB",30-117,90,39,32,6,1,0,1,0,5,0,0,0,0,32,1,1
10,Liam Cooper,6.0,sct SCO,CB,29-349,90,52,51,1,1,0,1,1,0,0,0,0,0,46,0,1
11,Pascal Struijk,21.0,nl NED,CB,22-003,90,55,55,0,0,0,1,0,0,0,0,0,0,44,0,2
12,Luke Ayling,2.0,eng ENG,RB,29-354,90,75,67,8,3,0,1,3,5,0,0,0,0,59,0,3
13,Illan Meslier,1.0,fr FRA,GK,21-165,90,48,35,12,2,0,0,0,0,0,0,0,0,31,1,0
14,14 Players,,,,,990,482,429,50,13,1,6,14,17,4,2,0,0,372,3,11
