,num,joueur
0,,Mark Schwarzer
1,,Clint Dempsey
2,,Brede Hangeland
3,,John Arne Riise
4,,Philippe Senderos
5,,Mahamadou Diarra
6,,Pavel Pogrebnyak
7,,Mousa Dembélé
8,,Bryan Ruiz
9,,Andrew Johnson
10,,Stephen Kelly
