,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Bryan Mbeumo,19.0,cm CMR,FW,23-168,73,11,16,68.8,136,30,8,10,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,3
1,Yoane Wissa,11.0,cd COD,FW,26-141,17,2,2,100.0,26,19,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1
2,Ivan Toney,17.0,eng ENG,FW,26-312,90,13,28,46.4,132,41,11,15,73.3,1,5,20.0,0,2,0.0,0,0.0,0.0,0,4,0,0,2
3,Mathias Jensen,8.0,dk DEN,CM,27-021,90,36,55,65.5,641,253,16,22,72.7,13,20,65.0,5,9,55.6,0,0.0,0.0,0,3,0,0,5
4,Christian Nørgaard,6.0,dk DEN,CM,28-318,90,36,49,73.5,703,163,13,16,81.3,19,23,82.6,3,7,42.9,0,0.1,0.1,1,4,2,0,6
5,Josh Dasilva,10.0,eng ENG,CM,24-091,59,6,8,75.0,102,32,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Vitaly Janelt,27.0,de GER,CM,24-257,31,4,9,44.4,69,39,2,4,50.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
7,Rico Henry,3.0,eng ENG,WB,25-198,90,23,34,67.6,375,86,13,16,81.3,7,12,58.3,3,5,60.0,0,0.1,0.1,2,2,2,1,4
8,Mads Roerslev,30.0,dk DEN,WB,23-212,90,8,15,53.3,117,41,4,7,57.1,2,2,100.0,1,3,33.3,0,0.0,0.2,0,1,0,0,1
9,Ben Mee,16.0,eng ENG,CB,33-123,90,43,68,63.2,676,426,23,29,79.3,17,26,65.4,3,9,33.3,0,0.0,0.0,0,1,1,0,4
10,Ethan Pinnock,5.0,jm JAM,CB,29-238,90,20,29,69.0,332,88,9,14,64.3,11,13,84.6,0,2,0.0,0,0.0,0.0,0,1,0,0,1
11,Kristoffer Ajer,20.0,no NOR,CB,24-280,90,19,31,61.3,365,130,8,12,66.7,7,11,63.6,4,5,80.0,0,0.0,0.0,0,2,0,0,2
12,David Raya,1.0,es ESP,GK,27-129,90,29,50,58.0,950,769,2,2,100.0,14,14,100.0,13,34,38.2,0,0.1,0.0,1,2,0,0,0
13,13 Players,,,,,990,250,394,63.5,4624,2117,114,152,75.0,98,136,72.1,33,78,42.3,0,0.3,0.4,4,20,6,1,29
