,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ivan Toney,17.0,eng ENG,FW,25-285,90,26,26,0,0,0,0,1,0,0,0,0,0,14,0,1
1,Bryan Mbeumo,19.0,cm CMR,FW,22-141,40,8,5,3,0,0,0,3,0,3,3,0,0,4,0,0
2,Yoane Wissa,11.0,cd COD,FW,25-114,50,14,14,0,0,0,0,0,0,0,0,0,0,9,0,1
3,Mathias Jensen,8.0,dk DEN,CM,25-359,45,20,19,1,0,0,1,1,0,1,0,1,0,15,0,1
4,Frank Onyeka,15.0,ng NGA,CM,23-359,45,35,34,1,0,0,0,2,1,0,0,0,0,29,0,1
5,Christian Nørgaard,6.0,dk DEN,CM,27-291,90,55,51,4,1,0,0,0,0,0,0,0,0,43,0,1
6,Shandon Baptiste,26.0,gd GRN,CM,23-262,90,33,33,0,0,0,0,0,0,0,0,0,0,29,0,0
7,Dominic Thompson,2.0,eng ENG,WB,21-153,65,25,22,2,1,0,0,2,1,0,0,0,0,15,1,2
8,Saman Ghoddos,14.0,ir IRN,WB,28-111,25,17,13,4,1,0,0,4,0,3,3,0,0,13,0,1
9,Sergi Canós,7.0,es ESP,WB,24-327,90,46,43,3,0,0,0,9,1,2,0,2,0,26,0,5
10,Mads Bech Sørensen,29.0,dk DEN,CB,22-353,90,73,62,11,1,0,0,2,10,0,0,0,0,60,0,0
11,Pontus Jansson,18.0,se SWE,CB,30-316,90,48,45,2,1,0,0,0,1,0,0,0,0,41,1,1
12,Ethan Pinnock,5.0,jm JAM,CB,28-211,90,63,55,7,2,0,1,0,5,0,0,0,0,48,1,0
13,Álvaro Fernández,40.0,es ESP,GK,23-257,90,40,27,13,3,0,0,0,0,0,0,0,0,28,0,0
14,14 Players,,,,,990,503,449,51,10,0,2,24,19,9,6,3,0,374,3,14
