,num,joueur
0,,Jussi Jääskeläinen
1,,Martin Petrov
2,,Nigel Reo-Coker
3,,David Wheater
4,,Kevin Davies
5,,Gary Cahill
6,,Dedryck Boyata
7,,Paul Robinson
8,,Chris Eagles
9,,David N'Gog
10,,Darren Pratley
