,num,joueur
0,5,Lewis Dunk
1,6,Dale Stephens
2,8,Yves Bissouma
3,9,Jürgen Locadia
4,10,Florin Andone
5,13,Pascal Groß
6,16,Alireza Jahanbakhsh
7,22,Martín Montoya
8,30,Bernardo
9,,
10,27,David Button
