,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Raúl Jiménez,9.0,mx MEX,FW,30-295,90,10,16,62.5,124,19,9,11,81.8,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1
1,Hwang Hee-chan,26.0,kr KOR,LW,26-029,74,22,29,75.9,302,40,16,19,84.2,4,6,66.7,1,2,50.0,0,0.0,0.0,0,1,0,0,1
2,Pedro Neto,7.0,pt POR,"RW,LW",21-352,16,4,4,100.0,47,4,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Daniel Podence,10.0,pt POR,"RW,LW",26-126,89,22,30,73.3,376,113,10,12,83.3,10,12,83.3,2,3,66.7,0,0.5,0.2,3,1,2,1,5
4,Leander Dendoncker,32.0,be BEL,LW,26-315,1,3,3,100.0,45,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
5,Rayan Aït Nouri,3.0,dz ALG,LM,20-263,90,35,43,81.4,555,132,17,18,94.4,16,16,100.0,2,6,33.3,0,0.1,0.1,1,0,0,0,0
6,João Moutinho,28.0,pt POR,CM,35-169,90,36,50,72.0,497,108,25,30,83.3,8,11,72.7,2,5,40.0,0,0.0,0.0,0,3,0,0,1
7,Rúben Neves,8.0,pt POR,CM,24-348,90,33,46,71.7,695,142,8,11,72.7,19,20,95.0,6,11,54.5,0,0.0,0.0,0,1,1,1,6
8,Nélson Semedo,22.0,pt POR,RM,28-100,60,23,30,76.7,275,69,16,19,84.2,7,7,100.0,0,3,0.0,0,0.0,0.0,0,3,0,0,0
9,Jonny Castro,19.0,es ESP,RM,27-358,30,9,10,90.0,128,36,6,7,85.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
10,Romain Saïss,27.0,ma MAR,CB,31-335,90,44,61,72.1,837,396,15,16,93.8,23,27,85.2,6,17,35.3,0,0.0,0.0,0,0,0,0,0
11,Conor Coady,16.0,eng ENG,CB,28-364,90,27,34,79.4,654,218,1,2,50.0,21,23,91.3,5,9,55.6,0,0.0,0.0,0,0,0,0,0
12,Max Kilman,23.0,eng ENG,CB,24-277,90,36,47,76.6,817,421,10,11,90.9,18,21,85.7,7,14,50.0,0,0.0,0.0,0,4,0,0,1
13,José Sá,1.0,pt POR,GK,29-038,90,24,38,63.2,646,345,6,6,100.0,11,11,100.0,7,20,35.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,328,441,74.4,5998,2043,143,166,86.1,143,161,88.8,39,91,42.9,0,0.6,0.3,4,14,3,2,15
