,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
33,2013-02-23,,Premier League,Matchweek 27,Sat,Home,W,2,1,Aston Villa,,"60,079",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/8387de0b/Arsenal-Aston-Villa-February-23-2013-Premier-League,
34,2013-03-03,,Premier League,Matchweek 28,Sun,Away,L,1,2,Tottenham,,"36,170",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/0c4e2bc7/North-London-Derby-Tottenham-Hotspur-Arsenal-March-3-2013-Premier-League,
36,2013-03-16,,Premier League,Matchweek 30,Sat,Away,W,2,0,Swansea City,,"20,583",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/6206d859/Swansea-City-Arsenal-March-16-2013-Premier-League,
37,2013-03-30,,Premier League,Matchweek 31,Sat,Home,W,4,1,Reading,,"60,082",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/c88ae4e2/Arsenal-Reading-March-30-2013-Premier-League,
38,2013-04-06,,Premier League,Matchweek 32,Sat,Away,W,2,1,West Brom,,"26,144",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/97c127be/West-Bromwich-Albion-Arsenal-April-6-2013-Premier-League,
39,2013-04-13,,Premier League,Matchweek 33,Sat,Home,W,3,1,Norwich City,,"60,095",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/d50e75ab/Arsenal-Norwich-City-April-13-2013-Premier-League,
40,2013-04-16,,Premier League,Matchweek 29,Tue,Home,D,0,0,Everton,,"60,071",,4-2-3-1,Neil Swarbrick,https://fbref.com/en/matches/f26b3163/Arsenal-Everton-April-16-2013-Premier-League,
41,2013-04-20,,Premier League,Matchweek 34,Sat,Away,W,1,0,Fulham,,"25,700",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/a3586781/Fulham-Arsenal-April-20-2013-Premier-League,
42,2013-04-28,,Premier League,Matchweek 35,Sun,Home,D,1,1,Manchester Utd,,"60,112",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/c1135472/Arsenal-Manchester-United-April-28-2013-Premier-League,
43,2013-05-04,,Premier League,Matchweek 36,Sat,Away,W,1,0,QPR,,"18,178",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/aed61cfa/Queens-Park-Rangers-Arsenal-May-4-2013-Premier-League,
44,2013-05-14,,Premier League,Matchweek 37,Tue,Home,W,4,1,Wigan Athletic,,"60,068",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/4c1184c5/Arsenal-Wigan-Athletic-May-14-2013-Premier-League,
45,2013-05-19,,Premier League,Matchweek 38,Sun,Away,W,1,0,Newcastle Utd,,"52,354",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/ac027510/Newcastle-United-Arsenal-May-19-2013-Premier-League,
