,num,joueur
0,,Moussa Sissoko
1,,Vurnon Anita
2,,Loïc Rémy
3,,Hatem Ben Arfa
4,,Fabricio Coloccini
5,,Davide Santon
6,,Mathieu Debuchy
7,,Yoan Gouffran
8,,Cheick Tioté
9,,
10,,Rob Elliot
