,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Aleksandar Mitrović,9.0,rs SRB,FW,24-146,90,0,0,0,0,3,1,1,0,38,1,0,0,0.8,0.8,0.0,5,0,21,30,70.0,0,12,0,1,0
1,Ryan Babel,12.0,nl NED,"LW,RW",32-052,76,0,0,0,0,2,0,0,0,43,0,0,2,0.8,0.8,0.0,5,0,25,34,73.5,3,27,1,4,4
2,Tom Cairney,10.0,sct SCO,RW,28-020,14,0,0,0,0,1,0,0,0,17,1,1,2,0.0,0.0,0.0,0,0,10,12,83.3,2,10,2,0,0
3,André Schürrle,14.0,de GER,RW,28-095,52,0,0,0,0,3,0,0,0,32,3,0,1,0.2,0.2,0.4,2,0,8,20,40.0,0,15,2,2,2
4,Cyrus Christie,22.0,ie IRL,RM,26-132,38,0,0,0,0,0,0,0,0,32,0,2,1,0.0,0.0,0.1,1,0,20,25,80.0,1,15,3,1,0
5,Luciano Vietto,19.0,ar ARG,"AM,LW",25-066,90,0,0,0,0,1,0,0,0,40,1,0,1,0.4,0.4,0.0,3,0,28,32,87.5,2,28,2,4,3
6,Jean Seri,24.0,ci CIV,"DM,CM",27-205,90,0,0,0,0,1,0,0,0,102,2,6,3,0.0,0.0,0.1,3,0,73,88,83.0,8,41,1,0,0
7,Calum Chambers,5.0,eng ENG,"DM,CM",24-020,90,0,0,0,0,3,2,1,0,80,3,1,1,0.1,0.1,0.1,1,0,50,68,73.5,7,29,0,3,2
8,Joe Bryan,23.0,eng ENG,"LB,LM",25-145,80,0,0,0,0,1,0,1,0,53,0,1,1,0.0,0.0,0.6,4,0,27,44,61.4,3,21,5,1,1
9,Ryan Sessegnon,3.0,eng ENG,LM,18-267,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0
10,Tim Ream,13.0,us USA,CB,31-127,90,0,0,0,0,0,0,0,0,51,1,0,1,0.0,0.0,0.0,1,0,42,45,93.3,8,26,1,1,1
11,Maxime Le Marchand,20.0,fr FRA,CB,29-121,90,0,0,0,0,0,0,0,0,80,2,4,2,0.0,0.0,0.0,0,0,50,64,78.1,4,40,0,1,0
12,Denis Odoi,4.0,gh GHA,"RB,CB",30-258,90,0,0,0,0,0,0,0,0,78,5,2,2,0.0,0.0,0.0,0,0,47,65,72.3,8,33,2,0,0
13,Sergio Rico,25.0,es ESP,GK,25-161,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,13,20,65.0,0,10,0,0,0
14,14 Players,,,,,990,0,0,0,0,15,3,3,0,676,19,17,17,2.3,2.3,1.3,25,0,417,550,75.8,46,310,19,18,13
