,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Michail Antonio,9.0,jm JAM,FW,32-146,73,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,1,0,7,13,53.8,2,15,3,1,1
1,Maxwel Cornet,14.0,ci CIV,"LW,FW",25-328,17,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,6,0,0,0
2,Saïd Benrahma,22.0,dz ALG,LW,27-011,74,0,0,0,0,2,0,0,0,29,1,0,0,0.1,0.1,0.0,1,0,15,23,65.2,2,20,3,1,1
3,Manuel Lanzini,10.0,ar ARG,AM,29-187,16,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,15,19,78.9,3,15,1,0,0
4,Jarrod Bowen,20.0,eng ENG,RW,25-244,90,0,0,0,0,3,0,0,0,47,3,0,3,0.1,0.1,0.0,3,0,24,33,72.7,3,31,2,2,1
5,Pablo Fornals,8.0,es ESP,AM,26-180,61,0,0,0,0,1,1,0,0,37,0,2,2,0.0,0.0,0.0,1,0,24,31,77.4,3,22,0,2,1
6,Gianluca Scamacca,7.0,it ITA,"FW,AM",23-232,29,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.1,1,0,4,8,50.0,0,5,0,0,0
7,Declan Rice,41.0,eng ENG,DM,23-219,90,0,0,0,0,1,0,0,0,80,0,3,1,0.0,0.0,0.1,4,0,55,67,82.1,7,46,1,1,0
8,Tomáš Souček,28.0,cz CZE,DM,27-175,90,0,0,0,0,3,2,0,0,51,2,2,2,0.3,0.3,0.0,4,0,25,39,64.1,0,27,1,0,0
9,Aaron Cresswell,3.0,eng ENG,LB,32-249,90,0,0,0,0,1,0,1,0,75,0,1,0,0.1,0.1,0.3,2,0,54,70,77.1,9,43,0,0,0
10,Thilo Kehrer,24.0,de GER,CB,25-334,90,0,0,0,0,0,0,1,0,68,0,2,0,0.0,0.0,0.0,0,0,58,63,92.1,4,46,0,0,0
11,Kurt Zouma,4.0,fr FRA,CB,27-298,90,0,0,0,0,2,0,0,0,75,0,2,1,0.2,0.2,0.0,1,0,57,69,82.6,2,55,1,0,0
12,Vladimír Coufal,5.0,cz CZE,RB,29-364,74,0,0,0,0,0,0,0,0,37,0,1,1,0.0,0.0,0.0,2,0,22,33,66.7,4,17,0,0,0
13,Ben Johnson,2.0,eng ENG,RB,22-209,16,0,0,0,0,0,0,0,0,19,2,0,0,0.0,0.0,0.1,2,0,16,17,94.1,3,10,2,0,0
14,Łukasz Fabiański,1.0,pl POL,GK,37-125,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,0,20,0,0,0
15,15 Players,,,,,990,0,0,0,0,13,3,2,0,607,8,13,11,0.9,0.9,0.7,22,0,408,524,77.9,43,378,14,7,4
