,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Callum Wilson,9.0,eng ENG,FW,31-037,63,16,0,1,9,6,2,16,1,0,0.0,0,0.0,10,26,7,0,0,0,1,2,12,3
1,Alexander Isak,14.0,se SWE,FW,23-196,27,17,1,1,7,9,2,17,1,0,0.0,1,100.0,9,18,9,0,0,0,1,0,12,3
2,Allan Saint-Maximin,10.0,fr FRA,LW,26-024,63,35,0,9,7,19,8,35,4,3,75.0,1,25.0,26,209,126,5,1,4,2,1,24,7
3,Anthony Gordon,8.0,eng ENG,RW,22-040,27,18,0,2,12,4,3,18,0,0,,0,,13,45,17,1,1,1,1,0,14,3
4,Jacob Murphy,23.0,eng ENG,RW,28-040,63,35,1,7,13,16,4,35,3,1,33.3,2,66.7,19,112,72,0,1,0,1,1,24,7
5,Joe Willock,28.0,eng ENG,LW,23-228,27,20,0,4,8,8,2,20,1,1,100.0,0,0.0,13,105,76,2,1,0,0,1,18,2
6,Joelinton,7.0,br BRA,LM,26-234,90,51,2,7,25,19,7,51,2,1,50.0,0,0.0,27,101,52,1,1,1,5,0,37,9
7,Bruno Guimarães,39.0,br BRA,CM,25-140,90,75,4,18,47,10,0,75,1,1,100.0,0,0.0,46,270,116,0,0,0,0,0,59,1
8,Sean Longstaff,36.0,eng ENG,RM,25-157,90,57,1,12,32,14,3,57,0,0,,0,,26,92,30,2,1,2,1,1,39,3
9,Dan Burn,33.0,eng ENG,LB,30-331,84,55,4,27,20,8,2,55,1,0,0.0,0,0.0,16,144,71,3,0,1,4,1,20,1
10,Matt Targett,13.0,eng ENG,LB,27-199,6,12,0,7,5,0,0,12,1,1,100.0,0,0.0,8,11,0,0,0,0,0,2,8,0
11,Sven Botman,4.0,nl NED,CB,23-083,90,63,10,41,21,1,1,63,0,0,,0,,38,144,69,0,0,0,0,0,47,0
12,Fabian Schär,5.0,ch SUI,CB,31-106,90,69,2,43,26,1,0,69,0,0,,0,,37,174,111,0,1,0,0,0,42,0
13,Kieran Trippier,2.0,eng ENG,RB,32-198,86,92,7,30,43,19,0,92,1,1,100.0,0,0.0,41,104,49,2,1,0,2,0,46,2
14,Javier Manquillo,19.0,es ESP,RB,28-335,4,3,0,3,0,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,1,0
15,Nick Pope,22.0,eng ENG,GK,30-351,90,26,24,26,0,0,0,26,0,0,,0,,11,58,30,0,0,0,0,0,12,0
16,16 Players,,,,,990,644,56,238,275,134,34,644,16,9,56.3,4,25.0,341,1613,835,16,8,9,18,9,415,41
