,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Michail Antonio,30.0,jm JAM,FW,30-204,76,1,0,0,1,2,2,1,0,1,0,0,0,0,2,0,100.0
1,Andriy Yarmolenko,7.0,ua UKR,"FW,RM",30-361,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Pablo Fornals,18.0,es ESP,LM,24-239,76,0,0,0,0,1,0,2,0,0,0,0,0,4,1,0,100.0
3,Manuel Lanzini,10.0,ar ARG,"LM,FW",27-246,14,1,0,0,0,3,1,0,0,1,0,0,0,2,1,0,100.0
4,Declan Rice,41.0,eng ENG,CM,21-278,90,0,0,0,1,1,0,1,2,0,0,0,0,7,1,2,33.3
5,Tomáš Souček,28.0,cz CZE,CM,25-234,90,1,0,0,3,2,0,0,0,0,0,0,0,4,8,4,66.7
6,Jarrod Bowen,20.0,eng ENG,"RM,FW",23-303,90,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,
7,Arthur Masuaku,26.0,cd COD,LB,26-346,89,1,0,0,3,0,0,5,0,1,0,0,0,7,1,2,33.3
8,Robert Snodgrass,11.0,sct SCO,LM,33-041,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
9,Aaron Cresswell,3.0,eng ENG,"CB,LB",30-308,90,0,0,0,0,1,0,12,0,2,0,0,0,9,0,2,0.0
10,Angelo Ogbonna,21.0,it ITA,CB,32-148,90,1,0,0,2,0,0,0,1,0,0,0,0,7,2,1,66.7
11,Fabián Balbuena,4.0,py PAR,CB,29-056,90,0,0,0,1,0,0,0,1,0,0,0,0,10,1,2,33.3
12,Vladimír Coufal,5.0,cz CZE,RB,28-057,90,0,0,0,1,1,0,5,1,1,0,0,0,0,2,1,66.7
13,Łukasz Fabiański,1.0,pl POL,GK,35-183,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,5,0,0,12,13,3,33,5,6,0,0,0,53,19,14,57.6
