,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Bobby Reid,14.0,jm JAM,FW,30-079,81,25,1,2,13,10,1,25,3,1,33.3,2,66.7,16,61,12,1,0,0,1,2,18,5
1,Carlos Vinícius,30.0,br BRA,FW,28-028,9,6,0,0,1,5,0,6,0,0,,0,,3,7,0,0,0,0,3,1,3,1
2,Willian,20.0,br BRA,LW,34-256,89,45,1,3,20,23,4,45,10,5,50.0,4,40.0,36,310,150,9,2,4,1,2,35,10
3,Neeskens Kebano,7.0,cd COD,LW,31-043,1,3,0,0,0,3,0,3,0,0,,0,,2,9,3,0,0,0,0,0,2,0
4,Harry Wilson,8.0,wls WAL,RW,26-031,85,50,3,6,25,20,3,50,10,2,20.0,4,40.0,30,179,88,1,2,0,3,1,28,8
5,Manor Solomon,11.0,il ISR,RW,23-272,5,9,1,1,1,7,0,9,5,1,20.0,3,60.0,6,48,13,1,0,0,0,0,5,2
6,Andreas Pereira,18.0,br BRA,AM,27-111,85,42,0,1,18,23,3,42,3,1,33.3,1,33.3,23,74,34,1,0,0,3,0,24,5
7,Tom Cairney,10.0,sct SCO,AM,32-092,5,11,0,1,3,7,0,11,1,1,100.0,0,0.0,8,25,15,0,0,0,1,0,7,1
8,João Palhinha,26.0,pt POR,DM,27-287,90,46,3,15,27,5,0,46,2,2,100.0,0,0.0,21,95,16,0,0,0,3,3,14,0
9,Harrison Reed,6.0,eng ENG,DM,28-085,81,37,0,3,21,14,0,37,0,0,,0,,26,80,21,0,1,0,2,0,23,3
10,Saša Lukić,28.0,rs SRB,DM,26-252,9,5,0,1,4,1,0,5,0,0,,0,,4,27,15,1,0,0,0,0,3,0
11,Antonee Robinson,33.0,us USA,LB,25-257,90,52,7,20,18,15,0,52,1,1,100.0,0,0.0,26,102,72,2,1,0,0,0,18,3
12,Tim Ream,13.0,us USA,CB,35-199,90,55,7,23,31,1,0,55,0,0,,0,,39,239,140,1,0,0,0,0,34,1
13,Tosin Adarabioyo,4.0,eng ENG,CB,25-210,90,75,14,38,37,1,0,75,0,0,,0,,45,236,111,1,1,0,0,0,41,0
14,Kenny Tete,2.0,nl NED,RB,27-195,90,73,5,21,42,11,1,73,3,2,66.7,1,33.3,32,194,135,5,1,1,0,0,31,2
15,Bernd Leno,17.0,de GER,GK,31-049,90,36,31,36,0,0,0,36,0,0,,0,,25,126,70,0,0,0,0,0,16,0
16,16 Players,,,,,990,570,73,171,261,146,12,570,38,16,42.1,15,39.5,342,1812,895,23,8,5,17,9,302,41
