,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Michy Batshuayi,23.0,be BEL,FW,25-151,82,21,0,1,13,7,3,21,0,0,,0,,12,54,30,2,1,1,4,0,13,5
1,Christian Benteke,17.0,be BEL,FW,28-089,8,4,0,0,3,1,0,4,0,0,,0,,3,35,17,1,0,1,0,1,3,1
2,Jeffrey Schlupp,15.0,gh GHA,LW,26-069,90,34,2,7,20,10,3,34,6,4,66.7,2,33.3,25,211,97,5,3,0,4,3,22,5
3,Wilfried Zaha,11.0,ci CIV,RW,26-112,78,38,0,7,18,14,3,38,6,4,66.7,2,33.3,29,170,97,4,1,2,6,2,29,4
4,Andros Townsend,10.0,eng ENG,RW,27-229,12,12,0,1,4,8,2,12,1,1,100.0,0,0.0,11,125,49,2,1,2,1,0,9,4
5,Max Meyer,7.0,de GER,CM,23-165,70,27,0,7,15,6,0,27,0,0,,0,,20,89,40,1,1,0,1,1,19,0
6,James McArthur,18.0,sct SCO,CM,31-146,20,18,0,0,7,11,3,18,0,0,,0,,9,41,17,1,0,1,0,0,9,2
7,Luka Milivojević,4.0,rs SRB,CM,27-329,90,59,5,18,34,8,1,59,0,0,,0,,25,126,73,1,1,0,1,0,29,1
8,Cheikhou Kouyaté,8.0,sn SEN,CM,29-071,90,48,4,11,24,13,0,48,0,0,,0,,18,75,51,1,2,0,4,1,20,3
9,Patrick van Aanholt,3.0,nl NED,LB,28-185,90,52,5,17,26,9,3,52,1,1,100.0,0,0.0,20,84,44,1,0,1,1,1,26,3
10,Scott Dann,6.0,eng ENG,CB,32-016,90,50,11,34,15,1,1,50,0,0,,0,,17,74,47,0,0,0,1,0,18,0
11,James Tomkins,5.0,eng ENG,CB,29-338,90,55,15,35,17,3,1,55,0,0,,0,,20,59,31,0,0,0,0,0,18,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,21-096,90,59,4,25,20,14,2,59,5,2,40.0,3,60.0,25,134,73,2,1,1,1,0,23,4
13,Wayne Hennessey,13.0,wls WAL,GK,32-037,90,42,33,41,1,0,0,42,0,0,,0,,13,92,82,0,0,0,1,0,7,0
14,14 Players,,,,,990,519,79,204,217,105,22,519,19,12,63.2,7,36.8,247,1369,748,21,11,9,25,9,245,32
