,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Richarlison,7.0,br BRA,FW,24-274,90,12,12,0,0,0,0,1,0,0,0,0,0,8,0,0
1,Demarai Gray,11.0,jm JAM,AM,25-225,24,10,9,1,0,0,0,1,0,1,0,1,0,9,0,1
2,Dele Alli,36.0,eng ENG,AM,25-303,66,24,20,3,0,0,0,0,1,1,0,0,0,14,1,3
3,Anthony Gordon,24.0,eng ENG,AM,20-349,90,33,31,2,1,0,0,3,1,0,0,0,0,22,0,1
4,André Gomes,21.0,pt POR,CM,28-193,59,33,33,0,0,0,0,0,0,0,0,0,0,24,0,3
5,Donny van de Beek,30.0,nl NED,CM,24-296,31,40,40,0,0,0,1,0,0,0,0,0,0,37,0,1
6,Allan,6.0,br BRA,CM,31-031,90,76,70,6,2,0,0,1,1,0,0,0,0,65,0,0
7,Andros Townsend,14.0,eng ENG,WB,30-207,90,31,26,5,2,0,0,5,3,0,0,0,0,19,0,0
8,Séamus Coleman,23.0,ie IRL,WB,33-120,90,43,35,8,0,0,0,2,8,0,0,0,0,37,0,0
9,Mason Holgate,4.0,eng ENG,CB,25-109,90,43,40,3,0,0,1,0,3,0,0,0,0,27,0,0
10,Michael Keane,5.0,eng ENG,CB,29-028,90,53,52,1,1,0,0,0,0,0,0,0,0,42,0,1
11,Yerry Mina,13.0,co COL,CB,27-138,34,23,22,1,1,0,0,0,0,0,0,0,0,19,0,0
12,Jarrad Branthwaite,32.0,eng ENG,CB,19-226,56,41,37,4,2,0,0,0,2,0,0,0,0,36,0,0
13,Jordan Pickford,1.0,eng ENG,GK,27-338,90,33,25,8,4,0,0,0,0,0,0,0,0,18,0,0
14,14 Players,,,,,990,495,452,42,13,0,2,13,19,2,0,1,0,377,1,10
