,num,joueur
0,1,Allan McGregor
1,2,Liam Rosenior
2,3,Andrew Robertson
3,6,Curtis Davies
4,8,Tom Huddlestone
5,9,Abel Hernández
6,14,Jake Livermore
7,17,Mohamed Diamé
8,18,Nikica Jelavić
9,21,Michael Dawson
10,27,Ahmed Elmohamady
