,num,joueur
0,1,John Ruddy
1,4,Graham Dorrans
2,5,Russell Martin
3,7,Steven Naismith
4,9,Dieumerci Mbokani
5,14,Wes Hoolahan
6,22,Nathan Redmond
7,23,Martin Olsson
8,24,Ryan Bennett
9,25,Ivo Pinto
10,28,Gary O'Neil
