,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Daniel James,20.0,wls WAL,"LM,FW",24-108,90,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,
1,Jack Harrison,22.0,eng ENG,LM,25-098,45,0,0,0,0,1,0,5,0,0,0,0,0,2,1,1,50.0
2,Rodrigo,19.0,es ESP,FW,30-357,45,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,
3,Adam Forshaw,4.0,eng ENG,"DM,CM",30-141,90,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0.0
4,Stuart Dallas,15.0,nir NIR,"CM,LB",30-313,90,1,0,0,2,1,0,4,1,1,0,0,0,3,1,0,100.0
5,Raphinha,10.0,br BRA,RM,25-074,90,0,0,0,1,5,0,6,0,0,0,0,0,4,0,0,
6,Robin Koch,5.0,de GER,"CB,DM",25-224,90,0,0,0,1,1,0,1,3,0,0,0,0,9,1,0,100.0
7,Junior Firpo,3.0,es ESP,LB,25-188,77,1,0,0,3,0,0,3,2,0,0,0,0,1,0,0,
8,Jamie Shackleton,46.0,eng ENG,CM,22-141,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
9,Pascal Struijk,21.0,nl NED,CB,22-199,45,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,100.0
10,Mateusz Klich,43.0,pl POL,CM,31-258,45,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,
11,Diego Llorente,14.0,es ESP,CB,28-194,90,0,0,0,2,0,0,0,2,1,0,0,0,2,0,1,0.0
12,Luke Ayling,2.0,eng ENG,RB,30-185,90,0,0,0,3,0,0,5,0,1,0,0,0,5,0,0,
13,Illan Meslier,1.0,fr FRA,GK,21-361,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,4,0,0,16,11,0,25,9,6,0,0,0,41,5,4,55.6
