,num,joueur
0,,Mile Jedinak
1,,Cameron Jerome
2,,Marouane Chamakh
3,,Dean Moxey
4,,Joel Ward
5,,Adrian Mariappa
6,,Stuart O'Keefe
7,,Jimmy Kébé
8,,Jason Puncheon
9,,
10,,Lewis Price
