,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Neal Maupay,20.0,fr FRA,FW,26-062,65,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
1,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-213,25,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Demarai Gray,11.0,jm JAM,"FW,CM",26-109,90,23,18,5,2,0,0,3,0,0,0,0,0,20,0,1
3,Amadou Onana,8.0,be BEL,CM,21-060,90,27,26,1,0,1,0,0,1,0,0,0,0,20,0,0
4,Idrissa Gana Gueye,27.0,sn SEN,CM,33-019,80,37,37,0,0,0,0,0,0,0,0,0,0,35,0,0
5,Salomón Rondón,33.0,ve VEN,FW,33-029,10,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6,Alex Iwobi,17.0,ng NGA,"CM,RB",26-165,90,28,27,1,0,0,0,1,1,0,0,0,0,24,0,0
7,Dwight McNeil,7.0,eng ENG,LB,22-327,90,34,30,4,0,0,0,4,3,1,1,0,0,24,0,0
8,Vitaliy Mykolenko,19.0,ua UKR,CB,23-139,90,48,47,1,1,0,0,0,0,0,0,0,0,44,0,0
9,Conor Coady,30.0,eng ENG,CB,29-232,90,60,58,2,2,0,0,0,0,0,0,0,0,54,0,0
10,James Tarkowski,2.0,eng ENG,CB,29-330,90,56,53,3,3,0,0,0,0,0,0,0,0,46,0,0
11,Séamus Coleman,23.0,ie IRL,RB,34-004,66,18,14,4,1,0,0,0,3,0,0,0,0,12,0,0
12,James Garner,37.0,eng ENG,CM,21-216,24,10,10,0,0,0,0,1,0,0,0,0,0,9,0,0
13,Jordan Pickford,1.0,eng ENG,GK,28-222,90,34,24,10,3,0,0,0,0,0,0,0,0,16,0,0
14,14 Players,,,,,990,391,359,32,12,1,0,9,9,1,1,0,0,316,0,1
