,num,joueur
0,3,Aaron Cresswell
1,4,Kevin Nolan
2,8,Cheikhou Kouyaté
3,11,Stewart Downing
4,15,Diafra Sakho
5,16,Mark Noble
6,18,Carl Jenkinson
7,19,James Collins
8,30,Alexandre Song
9,,
10,22,Jussi Jääskeläinen
