,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jay Rodriguez,19.0,eng ENG,FW,31-203,90,0,0,0,0,3,3,0,0,0,0,0,0,2,5,8,38.5
1,Ashley Barnes,10.0,eng ENG,FW,31-110,90,0,0,0,0,2,2,0,0,0,0,0,0,3,2,9,18.2
2,Dwight McNeil,11.0,eng ENG,LM,21-087,90,0,0,0,0,1,1,6,0,0,0,0,0,3,1,2,33.3
3,Jack Cork,4.0,eng ENG,CM,31-237,90,0,0,0,2,2,0,0,0,1,0,0,0,5,5,1,83.3
4,Ashley Westwood,18.0,eng ENG,CM,30-322,90,0,0,0,0,0,0,8,1,1,0,0,0,10,0,0,
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-113,39,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0
6,Robbie Brady,12.0,ie IRL,RM,29-034,25,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0
7,Josh Brownhill,8.0,eng ENG,RM,25-060,26,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0
8,Charlie Taylor,3.0,eng ENG,LB,27-152,90,0,0,0,0,2,0,4,3,0,0,0,0,10,3,5,37.5
9,James Tarkowski,5.0,eng ENG,CB,28-090,90,0,0,0,0,1,0,1,0,2,0,0,0,8,6,3,66.7
10,Kevin Long,28.0,ie IRL,CB,30-183,90,0,0,0,0,1,0,1,1,0,0,0,0,2,3,1,75.0
11,Matthew Lowton,2.0,eng ENG,RB,31-253,90,0,0,0,2,1,0,0,2,1,0,0,0,8,1,1,50.0
12,Nick Pope,1.0,eng ENG,GK,28-304,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
13,13 Players,,,,,990,1,0,0,7,13,6,21,8,6,0,0,0,57,27,33,45.0
