,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Romelu Lukaku,9.0,be BEL,"FW,AM",24-199,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Anthony Martial,11.0,fr FRA,AM,21-358,64,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Marcus Rashford,19.0,eng ENG,AM,20-028,26,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0
3,Jesse Lingard,14.0,eng ENG,AM,24-348,87,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,1,0
4,Zlatan Ibrahimović,10.0,se SWE,FW,36-056,3,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0
5,Nemanja Matić,31.0,rs SRB,CM,29-119,53,1,1,0,1,0,0,3,0.0,3,1,0,1,1,2,0,0
6,Ander Herrera,21.0,es ESP,CM,28-106,37,1,1,1,0,0,0,4,0.0,4,4,0,4,1,2,2,0
7,Paul Pogba,6.0,fr FRA,CM,24-258,90,2,2,2,0,0,0,0,,0,0,0,0,1,3,2,0
8,Ashley Young,18.0,eng ENG,WB,32-142,90,2,1,1,1,0,1,2,50.0,1,0,0,0,3,5,2,0
9,Antonio Valencia,25.0,ec ECU,WB,32-116,90,2,1,1,1,0,0,1,0.0,1,3,0,3,2,4,2,0
10,Marcos Rojo,5.0,ar ARG,CB,27-253,90,1,1,1,0,0,0,1,0.0,1,2,1,1,0,1,9,0
11,Chris Smalling,12.0,eng ENG,CB,28-006,90,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,13,0
12,Victor Lindelöf,2.0,se SWE,CB,23-134,90,1,1,1,0,0,0,2,0.0,2,1,1,0,2,3,6,0
13,David de Gea,1.0,es ESP,GK,27-021,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,14,10,9,4,1,3,17,17.6,14,15,3,12,10,24,41,0
