,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ivan Cavaleiro,17.0,pt POR,FW,27-101,78,24,24,0,0,0,0,1,0,0,0,0,0,16,0,1
1,Aleksandar Mitrović,9.0,rs SRB,FW,26-133,12,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
2,Ademola Lookman,19.0,ng NGA,LW,23-099,90,39,38,1,0,1,0,3,0,0,0,0,0,29,0,1
3,Ruben Loftus-Cheek,15.0,eng ENG,RW,25-004,90,26,26,0,0,0,0,1,0,0,0,0,0,21,0,3
4,Bobby Reid,14.0,jm JAM,"LM,RM",27-360,90,35,30,5,0,0,0,0,5,0,0,0,0,25,0,2
5,Harrison Reed,21.0,eng ENG,CM,26-000,65,41,37,4,4,0,0,1,0,0,0,0,0,27,0,3
6,Mario Lemina,18.0,ga GAB,CM,27-148,25,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,25-072,90,39,39,0,0,0,0,0,0,0,0,0,0,34,0,1
8,Kenny Tete,2.0,nl NED,RM,25-110,78,34,32,2,0,0,0,2,2,0,0,0,0,25,0,4
9,Joe Bryan,23.0,eng ENG,LM,27-132,12,12,9,3,1,0,0,2,2,0,0,0,0,9,0,1
10,Tosin Adarabioyo,16.0,eng ENG,CB,23-125,90,52,50,2,0,0,0,0,2,0,0,0,0,38,0,0
11,Joachim Andersen,5.0,dk DEN,CB,24-241,90,62,59,3,3,0,0,0,0,0,0,0,0,50,0,0
12,Ola Aina,34.0,ng NGA,CB,24-111,90,62,54,8,1,0,0,1,7,0,0,0,0,43,0,2
13,Alphonse Areola,1.0,fr FRA,GK,27-335,90,30,17,13,4,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,473,432,41,13,1,0,11,18,0,0,0,0,347,0,19
