,num,joueur
0,3,Wesley Fofana
1,6,Jonny Evans
2,8,Youri Tielemans
3,10,James Maddison
4,15,Harvey Barnes
5,24,Nampalys Mendy
6,26,Dennis Praet
7,27,Timothy Castagne
8,28,Christian Fuchs
9,,
10,12,Danny Ward
