,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Wilfried Zaha,11.0,ci CIV,FW,25-043,90,17,22,77.3,203,78,14,15,93.3,3,4,75.0,0,1,0.0,0,0.1,0.1,3,3,2,0,6
1,Andros Townsend,10.0,eng ENG,"FW,RM",26-160,84,30,37,81.1,386,77,18,18,100.0,9,15,60.0,1,2,50.0,0,0.1,0.1,2,2,2,0,4
2,Patrick van Aanholt,3.0,nl NED,LM,27-116,6,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Ruben Loftus-Cheek,8.0,eng ENG,"LM,RM",21-334,90,32,38,84.2,381,150,25,27,92.6,5,7,71.4,1,1,100.0,0,0.0,0.1,0,5,0,0,5
4,Luka Milivojević,4.0,rs SRB,CM,26-260,90,30,41,73.2,520,187,13,16,81.3,14,19,73.7,2,5,40.0,0,0.0,0.0,0,5,0,0,7
5,Yohan Cabaye,7.0,fr FRA,CM,31-343,75,42,47,89.4,660,337,23,23,100.0,14,15,93.3,3,6,50.0,0,0.1,0.1,2,2,1,0,5
6,Bakary Sako,26.0,ml MLI,"FW,CM",29-241,15,3,6,50.0,91,17,0,2,0.0,2,2,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0
7,James McArthur,18.0,sct SCO,"RM,CM",30-077,90,31,43,72.1,355,94,20,24,83.3,8,12,66.7,0,2,0.0,0,0.0,0.1,1,2,1,0,1
8,Jeffrey Schlupp,15.0,gh GHA,LB,25-000,90,19,29,65.5,321,140,10,14,71.4,7,10,70.0,2,5,40.0,0,0.0,0.0,0,2,1,1,3
9,Scott Dann,6.0,eng ENG,CB,30-312,90,17,22,77.3,319,142,5,6,83.3,7,9,77.8,4,6,66.7,0,0.0,0.0,0,2,0,0,1
10,James Tomkins,5.0,eng ENG,CB,28-269,90,21,26,80.8,359,175,7,7,100.0,9,10,90.0,3,7,42.9,0,0.0,0.0,0,1,0,0,2
11,Martin Kelly,34.0,eng ENG,RB,27-240,90,23,41,56.1,344,209,16,21,76.2,6,12,50.0,1,8,12.5,0,0.0,0.0,0,1,0,0,1
12,Julián Speroni,1.0,ar ARG,GK,38-219,90,10,18,55.6,425,404,0,0,,3,3,100.0,7,15,46.7,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,275,371,74.1,4364,2010,151,173,87.3,87,119,73.1,25,59,42.4,0,0.4,0.5,9,25,7,1,35
