,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Michail Antonio,30.0,jm JAM,FW,30-358,90,19,24,79.2,251,56,8,11,72.7,7,7,100.0,1,1,100.0,2,1.0,0.3,5,1,3,1,3
1,Saïd Benrahma,9.0,dz ALG,LW,25-223,78,17,24,70.8,200,102,13,14,92.9,3,5,60.0,0,1,0.0,0,0.8,0.6,2,3,2,1,3
2,Ryan Fredericks,24.0,eng ENG,RM,28-162,12,1,3,33.3,4,3,0,2,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Jarrod Bowen,20.0,eng ENG,RW,24-091,73,14,25,56.0,155,47,12,15,80.0,0,2,0.0,1,3,33.3,0,0.0,0.0,0,2,1,0,2
4,Mark Noble,16.0,eng ENG,"DM,RM",33-317,17,9,11,81.8,173,22,2,3,66.7,7,8,87.5,0,0,,0,0.0,0.0,0,0,0,0,1
5,Jesse Lingard,11.0,eng ENG,"AM,LM,RW",28-096,90,24,33,72.7,287,95,13,16,81.3,7,8,87.5,0,2,0.0,1,0.1,0.0,1,3,1,0,4
6,Declan Rice,41.0,eng ENG,"DM,CM",22-066,90,30,37,81.1,522,93,15,18,83.3,12,13,92.3,3,5,60.0,0,0.0,0.0,0,3,0,0,3
7,Tomáš Souček,28.0,cz CZE,"DM,CM,LM",26-022,90,25,38,65.8,299,92,13,17,76.5,5,10,50.0,2,2,100.0,0,0.1,0.0,1,2,0,0,5
8,Aaron Cresswell,3.0,eng ENG,LB,31-096,90,44,57,77.2,873,489,15,17,88.2,18,22,81.8,7,13,53.8,0,0.0,0.0,1,8,1,0,8
9,Issa Diop,23.0,fr FRA,CB,24-071,90,19,23,82.6,355,138,4,4,100.0,14,17,82.4,0,0,,0,0.0,0.0,0,0,0,0,1
10,Craig Dawson,15.0,eng ENG,CB,30-319,90,31,37,83.8,606,135,8,9,88.9,15,15,100.0,5,9,55.6,0,0.0,0.0,0,2,0,0,1
11,Vladimír Coufal,5.0,cz CZE,RB,28-211,90,37,56,66.1,671,265,17,21,81.0,12,20,60.0,7,12,58.3,0,0.1,0.0,2,4,1,1,5
12,Łukasz Fabiański,1.0,pl POL,GK,35-337,90,11,26,42.3,402,305,0,0,,5,5,100.0,6,21,28.6,0,0.0,0.0,0,1,0,0,0
13,13 Players,,,,,990,281,394,71.3,4798,1842,120,147,81.6,105,132,79.5,32,69,46.4,3,2.1,1.0,12,29,9,3,36
