,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Michail Antonio,30.0,jm JAM,FW,30-358,90,1,0,0,1,2,0,1,1,0,0,0,0,3,2,8,20.0
1,Saïd Benrahma,9.0,dz ALG,LW,25-223,78,0,0,0,0,1,1,2,1,0,0,0,0,3,0,2,0.0
2,Ryan Fredericks,24.0,eng ENG,RM,28-162,12,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,
3,Jarrod Bowen,20.0,eng ENG,RW,24-091,73,0,0,0,1,1,0,1,1,1,0,0,0,5,0,2,0.0
4,Mark Noble,16.0,eng ENG,"DM,RM",33-317,17,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,
5,Jesse Lingard,11.0,eng ENG,"AM,LM,RW",28-096,90,0,0,0,3,1,0,1,0,1,0,0,0,5,0,1,0.0
6,Declan Rice,41.0,eng ENG,"DM,CM",22-066,90,0,0,0,0,0,0,2,4,0,0,0,0,5,2,1,66.7
7,Tomáš Souček,28.0,cz CZE,"DM,CM,LM",26-022,90,0,0,0,5,1,0,0,2,2,0,0,1,9,5,4,55.6
8,Aaron Cresswell,3.0,eng ENG,LB,31-096,90,1,0,0,2,0,0,6,2,0,0,0,0,5,1,2,33.3
9,Issa Diop,23.0,fr FRA,CB,24-071,90,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,66.7
10,Craig Dawson,15.0,eng ENG,CB,30-319,90,0,0,0,1,1,0,0,1,0,0,0,1,6,2,1,66.7
11,Vladimír Coufal,5.0,cz CZE,RB,28-211,90,1,0,0,2,0,0,6,0,1,0,0,0,7,2,1,66.7
12,Łukasz Fabiański,1.0,pl POL,GK,35-337,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,13 Players,,,,,990,3,0,0,18,8,1,19,12,5,0,0,2,57,16,23,41.0
