,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ollie Watkins,11.0,eng ENG,FW,24-336,90,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
1,Jack Grealish,10.0,eng ENG,"LW,LM",25-081,90,49,45,4,0,0,0,4,0,3,2,0,0,42,0,1
2,Trézéguet,17.0,eg EGY,RW,26-060,73,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0
3,Anwar El Ghazi,21.0,nl NED,LW,25-211,17,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
4,Conor Hourihane,14.0,ie IRL,LM,29-302,73,50,38,10,5,0,1,6,0,3,2,0,0,35,2,1
5,Bertrand Traoré,15.0,bf BFA,RW,25-085,17,12,11,1,0,0,1,2,0,1,1,0,0,9,0,0
6,Douglas Luiz,6.0,br BRA,CM,22-205,90,90,88,2,2,0,0,2,0,0,0,0,0,78,0,0
7,John McGinn,7.0,sct SCO,RM,26-043,90,28,27,1,1,0,0,2,0,0,0,0,0,22,0,0
8,Matt Targett,18.0,eng ENG,LB,25-073,90,63,52,10,1,0,0,7,9,0,0,0,0,48,1,1
9,Tyrone Mings,5.0,eng ENG,CB,27-262,90,72,67,5,4,0,2,0,1,0,0,0,0,58,0,0
10,Ezri Konsa,4.0,eng ENG,CB,23-038,90,64,63,1,1,0,1,0,0,0,0,0,0,59,0,0
11,Matty Cash,2.0,pl POL,RB,23-115,87,75,64,11,2,0,2,5,9,0,0,0,0,51,0,2
12,Ahmed Elmohamady,27.0,eg EGY,RB,33-082,3,9,7,2,1,0,0,0,1,0,0,0,0,7,0,0
13,Emiliano Martínez,26.0,ar ARG,GK,28-089,90,34,24,10,2,0,0,0,0,0,0,0,0,26,0,0
14,14 Players,,,,,990,575,515,57,19,0,7,30,20,7,5,0,0,457,3,5
