,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Eddie Nketiah,30.0,eng ENG,FW,22-336,90,0,0,0,0,6,4,1,0,45,0,0,1,0.4,0.4,0.0,4,1,25,35,71.4,1,28,5,4,4
1,Gabriel Martinelli,35.0,br BRA,"LW,RW",20-317,90,0,1,0,0,1,0,0,0,35,2,2,1,0.0,0.0,0.3,3,1,17,22,77.3,2,21,1,4,3
2,Bukayo Saka,7.0,eng ENG,RW,20-238,86,0,1,0,0,2,1,1,0,35,2,1,2,0.1,0.1,0.2,3,2,19,24,79.2,0,16,5,2,1
3,Emile Smith Rowe,10.0,eng ENG,LW,21-277,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,1,1,2,1
4,Martin Ødegaard,8.0,no NOR,"AM,RM",23-135,89,0,0,0,0,0,0,0,0,47,0,0,1,0.0,0.0,0.2,4,0,37,42,88.1,3,27,3,1,0
5,Albert Sambi Lokonga,23.0,be BEL,RM,22-191,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6,Granit Xhaka,34.0,ch SUI,"DM,LM",29-216,90,0,0,0,0,0,0,0,0,78,2,1,0,0.0,0.0,0.1,3,0,61,73,83.6,6,49,3,0,0
7,Mohamed Elneny,25.0,eg EGY,"DM,CM",29-294,90,0,0,0,0,1,0,0,0,62,1,1,0,0.0,0.0,0.1,1,0,49,54,90.7,1,32,0,0,0
8,Nuno Tavares,20.0,pt POR,LB,22-095,90,0,0,0,0,0,0,0,0,74,2,2,2,0.0,0.0,0.0,0,0,45,58,77.6,3,39,5,2,1
9,Gabriel Dos Santos,6.0,br BRA,CB,24-133,90,1,0,0,0,1,1,0,0,57,2,0,1,0.2,0.2,0.0,0,0,41,46,89.1,1,39,0,0,0
10,Rob Holding,16.0,eng ENG,CB,26-223,90,1,0,0,0,1,1,0,0,78,2,2,3,0.2,0.2,0.0,3,0,54,61,88.5,2,43,0,0,0
11,Takehiro Tomiyasu,18.0,jp JPN,RB,23-177,77,0,0,0,0,0,0,0,0,50,3,1,0,0.0,0.0,0.0,0,0,30,38,78.9,0,26,1,0,0
12,Cédric Soares,17.0,pt POR,RB,30-243,13,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0
13,Aaron Ramsdale,32.0,eng ENG,GK,23-352,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,13,22,59.1,0,14,0,0,0
14,14 Players,,,,,990,2,2,0,0,13,7,2,0,594,16,10,11,0.9,0.9,0.9,22,4,396,482,82.2,19,338,24,15,10
