,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ivan Toney,17.0,eng ENG,FW,26-031,90,39,1,6,13,20,5,39,1,0,0.0,1,100.0,19,61,10,0,1,0,7,0,31,5
1,Yoane Wissa,11.0,cd COD,LW,25-225,65,21,0,3,6,12,3,21,2,2,100.0,0,0.0,11,55,30,1,1,0,2,0,13,3
2,Saman Ghoddos,14.0,ir IRN,LW,28-222,25,14,0,3,4,7,3,14,0,0,,0,,5,11,0,0,0,0,3,0,7,3
3,Bryan Mbeumo,19.0,cm CMR,RW,22-252,90,44,0,4,15,25,6,44,7,2,28.6,5,71.4,30,197,80,4,1,2,2,3,36,12
4,Christian Eriksen,21.0,dk DEN,LM,30-061,90,70,1,12,31,30,0,70,3,1,33.3,2,66.7,30,162,93,2,0,0,2,0,39,0
5,Christian Nørgaard,6.0,dk DEN,CM,28-037,90,60,4,19,31,10,2,60,0,0,,0,,22,127,82,1,0,0,1,0,32,2
6,Vitaly Janelt,27.0,de GER,RM,23-341,73,25,0,4,11,11,2,25,1,1,100.0,0,0.0,9,49,34,1,2,0,2,0,15,3
7,Mathias Jensen,8.0,dk DEN,RM,26-105,17,10,1,3,3,4,0,10,0,0,,0,,4,22,13,0,0,0,0,0,5,0
8,Rico Henry,3.0,eng ENG,LB,24-282,90,66,5,28,20,18,0,66,2,2,100.0,0,0.0,32,177,98,4,3,0,2,1,34,1
9,Ethan Pinnock,5.0,jm JAM,CB,28-322,20,17,2,14,2,1,0,17,0,0,,0,,7,25,13,0,0,0,1,0,8,0
10,Mads Bech Sørensen,29.0,dk DEN,CB,23-099,70,47,9,30,11,7,0,47,0,0,,0,,22,82,41,0,0,0,0,0,25,0
11,Pontus Jansson,18.0,se SWE,CB,31-062,90,49,8,32,13,4,3,49,2,2,100.0,0,0.0,19,183,128,1,2,0,0,0,29,0
12,Kristoffer Ajer,20.0,no NOR,RB,23-364,90,60,3,15,32,16,2,60,3,2,66.7,1,33.3,20,164,108,2,3,0,0,0,27,1
13,David Raya,1.0,es ESP,GK,26-213,90,41,32,41,0,0,0,41,0,0,,0,,23,126,102,0,0,0,0,0,18,0
14,14 Players,,,,,990,563,66,214,192,165,26,563,21,12,57.1,9,42.9,253,1441,832,16,13,2,22,4,319,30
