,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,23-253,90,27,26,1,0,0,0,1,0,0,0,0,0,21,0,0
1,Raheem Sterling,7.0,eng ENG,LW,26-004,90,27,26,1,1,0,0,0,0,0,0,0,0,24,0,1
2,Riyad Mahrez,26.0,dz ALG,RW,29-295,65,20,18,2,1,1,0,1,0,1,0,0,0,14,0,2
3,Ferrán Torres,21.0,es ESP,RW,20-287,25,12,12,0,0,0,0,1,0,0,0,0,0,11,0,0
4,Kevin De Bruyne,17.0,be BEL,AM,29-167,90,43,39,4,2,0,1,4,0,2,1,1,0,29,0,0
5,Fernandinho,25.0,br BRA,DM,35-222,90,57,57,0,0,0,1,1,0,0,0,0,0,49,0,0
6,Rodri,16.0,es ESP,DM,24-173,90,86,85,1,1,0,2,0,0,0,0,0,0,78,0,1
7,João Cancelo,27.0,pt POR,LB,26-199,90,75,63,10,2,0,1,2,8,0,0,0,0,61,2,3
8,Rúben Dias,3.0,pt POR,CB,23-212,90,77,76,1,1,0,0,0,0,0,0,0,0,70,0,0
9,John Stones,5.0,eng ENG,CB,26-198,90,87,83,4,3,0,1,0,1,0,0,0,0,84,0,0
10,Kyle Walker,2.0,eng ENG,RB,30-198,90,74,60,14,2,0,2,1,12,0,0,0,0,60,0,1
11,Ederson,31.0,br BRA,GK,27-117,90,34,27,7,1,0,0,0,0,0,0,0,0,25,0,0
12,12 Players,,,,,990,619,572,45,14,1,8,11,21,3,1,1,0,526,2,8
