,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jordan Ayew,9.0,gh GHA,FW,29-099,90,35,0,4,17,16,4,35,2,1,50.0,1,50.0,23,98,45,2,3,0,1,1,24,3
1,Wilfried Zaha,11.0,ci CIV,FW,28-039,90,27,0,0,11,16,4,27,0,0,,0,,24,110,53,3,1,2,1,1,23,5
2,Eberechi Eze,25.0,eng ENG,LM,22-173,68,45,2,8,22,17,1,45,4,1,25.0,3,75.0,26,136,66,2,0,0,2,1,23,3
3,Michy Batshuayi,23.0,be BEL,LM,27-078,22,9,0,0,7,2,0,9,0,0,,0,,4,14,8,0,0,0,1,0,7,2
4,James McArthur,18.0,sct SCO,CM,33-073,74,58,1,9,44,5,0,58,3,2,66.7,1,33.3,31,85,28,1,0,0,1,1,29,1
5,Jaïro Riedewald,44.0,nl NED,CM,24-101,16,2,0,0,2,0,0,2,0,0,,0,,2,19,17,0,0,0,0,0,2,0
6,Luka Milivojević,4.0,rs SRB,CM,29-256,90,56,0,14,34,9,0,56,0,0,,0,,35,139,48,0,0,0,1,0,35,0
7,Jeffrey Schlupp,15.0,gh GHA,RM,27-362,90,34,0,2,23,11,3,34,11,6,54.5,5,45.5,24,212,63,1,2,1,3,3,28,7
8,Patrick van Aanholt,3.0,nl NED,LB,30-112,90,64,4,15,32,19,1,64,1,1,100.0,0,0.0,44,192,93,6,2,1,1,1,40,5
9,Gary Cahill,24.0,eng ENG,CB,35-000,90,59,4,33,21,5,1,59,0,0,,0,,34,112,31,0,0,0,1,1,29,0
10,Cheikhou Kouyaté,8.0,sn SEN,CB,30-364,62,36,1,20,16,0,0,36,0,0,,0,,29,106,34,0,0,0,0,0,28,0
11,James Tomkins,5.0,eng ENG,CB,31-265,28,12,2,8,4,0,0,12,0,0,,0,,5,14,3,0,0,0,0,0,4,0
12,Nathaniel Clyne,17.0,eng ENG,RB,29-258,90,44,2,12,19,13,0,44,0,0,,0,,22,72,19,1,1,0,2,0,25,1
13,Vicente Guaita,31.0,es ESP,GK,33-344,90,37,30,37,0,0,0,37,0,0,,0,,31,118,43,0,0,0,0,0,23,0
14,14 Players,,,,,990,518,46,162,252,113,14,518,21,11,52.4,10,47.6,334,1427,551,16,9,4,14,9,320,27
