,num,joueur
0,,Fabian Delph
1,,Emile Heskey
2,,Luke Young
3,,Charles N'Zogbia
4,,Stiliyan Petrov
5,,Richard Dunne
6,,James Collins
7,,Gabriel Agbonlahor
8,,Darren Bent
9,,
10,,Brad Guzan
