,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,25-293,82,21,1,4,10,8,4,21,1,0,0.0,1,100.0,12,84,7,2,1,1,4,0,13,5
1,Ellis Simms,50.0,eng ENG,FW,21-363,8,2,0,0,2,0,0,2,0,0,,0,,1,2,1,0,0,0,0,0,1,0
2,Demarai Gray,11.0,jm JAM,"LW,LM",26-189,90,53,0,3,23,27,5,52,6,0,0.0,3,50.0,34,256,157,6,2,3,3,1,34,5
3,Dwight McNeil,7.0,eng ENG,RW,23-042,57,33,1,2,8,23,2,33,1,0,0.0,1,100.0,15,75,23,2,0,1,0,0,16,1
4,Abdoulaye Doucouré,16.0,ml MLI,"CM,RM",30-002,33,23,1,9,13,1,1,23,0,0,,0,,18,66,17,0,0,0,0,0,18,1
5,Tom Davies,26.0,eng ENG,LM,24-187,57,32,1,11,15,6,1,32,1,0,0.0,1,100.0,18,70,23,0,0,0,0,0,24,0
6,Isaac Price,60.0,nir NIR,"CM,LM",19-099,33,17,1,5,10,2,0,17,1,1,100.0,0,0.0,10,40,12,1,0,0,1,0,13,0
7,Idrissa Gana Gueye,27.0,sn SEN,CM,33-099,63,46,1,7,30,9,0,46,0,0,,0,,28,121,59,0,0,0,2,2,31,1
8,Neal Maupay,20.0,fr FRA,FW,26-142,27,13,0,2,7,4,0,13,1,1,100.0,0,0.0,7,15,3,0,0,0,0,0,9,1
9,Alex Iwobi,17.0,ng NGA,"RM,RW",26-245,90,49,0,5,24,20,3,49,2,0,0.0,1,50.0,28,126,42,1,1,0,1,0,33,4
10,Vitaliy Mykolenko,19.0,ua UKR,LB,23-219,90,47,6,21,21,5,0,47,0,0,,0,,21,81,32,1,0,0,0,1,30,1
11,James Tarkowski,2.0,eng ENG,CB,30-045,90,101,16,56,43,2,2,101,0,0,,0,,65,206,134,0,0,0,0,0,78,0
12,Conor Coady,30.0,eng ENG,CB,29-312,90,91,13,57,30,4,1,91,0,0,,0,,62,244,177,0,0,0,1,0,77,0
13,Nathan Patterson,3.0,sct SCO,RB,21-079,62,47,3,14,18,15,1,47,3,1,33.3,2,66.7,22,156,65,1,1,0,0,2,29,2
14,Séamus Coleman,23.0,ie IRL,RB,34-084,28,22,2,14,8,0,0,22,1,0,0.0,0,0.0,13,49,3,0,0,0,0,0,17,0
15,Jordan Pickford,1.0,eng ENG,GK,28-302,90,35,28,35,0,0,0,35,0,0,,0,,21,112,85,0,0,0,0,0,18,0
16,16 Players,,,,,990,632,74,245,262,126,20,631,17,3,17.6,9,52.9,375,1703,840,14,5,5,12,6,441,21
