,num,joueur
0,1,John Ruddy
1,2,Steven Whittaker
2,4,Graham Dorrans
3,5,Russell Martin
4,6,Sébastien Bassong
5,8,Jonny Howson
6,10,Cameron Jerome
7,12,Robbie Brady
8,14,Wes Hoolahan
9,22,Nathan Redmond
10,27,Alexander Tettey
