,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-002,71,28,0,3,8,18,3,28,3,1,33.3,2,66.7,17,76,34,1,2,0,3,2,21,9
1,Sam Surridge,16.0,eng ENG,FW,24-017,19,10,0,1,2,7,0,10,1,1,100.0,0,0.0,5,47,0,0,2,0,2,3,8,3
2,Brennan Johnson,20.0,wls WAL,FW,21-083,90,34,0,0,14,21,6,34,2,0,0.0,0,0.0,14,115,74,5,1,3,5,0,17,7
3,Jesse Lingard,11.0,eng ENG,AM,29-242,90,32,0,5,14,14,1,32,1,1,100.0,0,0.0,16,110,71,2,1,0,1,0,19,2
4,Lewis O'Brien,14.0,eng ENG,CM,23-304,90,38,2,11,19,10,0,38,4,1,25.0,1,25.0,19,228,113,5,2,0,1,2,16,1
5,Orel Mangala,5.0,be BEL,CM,24-149,83,32,0,5,19,8,1,32,0,0,,0,,12,78,56,2,0,1,0,1,20,0
6,Cafú,18.0,pt POR,CM,29-169,7,3,1,2,1,0,0,3,0,0,,0,,2,12,7,0,0,0,0,0,1,0
7,Harry Toffolo,15.0,eng ENG,WB,26-360,90,45,7,14,14,18,1,45,1,1,100.0,0,0.0,17,67,20,1,0,1,2,2,19,3
8,Neco Williams,7.0,wls WAL,WB,21-123,90,70,8,24,23,27,2,70,3,2,66.7,1,33.3,25,157,105,2,3,1,1,2,23,4
9,Scott McKenna,26.0,sct SCO,CB,25-275,90,36,5,20,11,5,1,36,1,0,0.0,0,0.0,9,36,12,0,0,0,0,0,9,0
10,Moussa Niakhate,19.0,sn SEN,CB,26-159,78,38,9,24,10,4,3,38,0,0,,0,,9,39,21,0,0,0,1,0,13,0
11,Steve Cook,3.0,eng ENG,CB,31-117,12,8,4,5,2,1,1,8,0,0,,0,,0,0,0,0,0,0,0,0,1,0
12,Joe Worrall,4.0,eng ENG,CB,25-216,90,44,5,29,10,5,1,44,0,0,,0,,17,61,27,0,0,0,0,0,28,0
13,Dean Henderson,1.0,eng ENG,GK,25-155,90,46,34,45,1,0,0,46,0,0,,0,,23,179,152,0,0,0,0,0,13,0
14,14 Players,,,,,990,464,75,188,148,138,20,464,16,7,43.8,4,25.0,185,1205,692,18,11,6,16,12,208,29
