,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Rodrigo,19.0,es ESP,FW,31-224,45,0,0,0,0,3,0,0,0,25,1,0,1,0.2,0.2,0.0,4,0,14,19,73.7,3,15,2,1,1
1,Patrick Bamford,9.0,eng ENG,FW,29-041,45,0,0,0,1,2,2,0,0,13,0,0,0,1.0,0.2,0.0,1,0,3,4,75.0,2,8,1,4,0
2,Luis Sinisterra,23.0,co COL,LW,23-121,88,0,0,0,0,4,0,0,0,43,2,2,1,0.2,0.2,0.1,4,0,26,31,83.9,0,30,6,2,2
3,Joe Gelhardt,30.0,eng ENG,RW,20-165,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
4,Brenden Aaronson,7.0,us USA,"RW,DM",21-359,90,0,0,0,0,2,1,0,0,60,1,0,1,0.1,0.1,0.3,4,0,35,46,76.1,5,42,2,4,1
5,Jack Harrison,11.0,eng ENG,AM,25-330,74,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.1,3,0,18,25,72.0,3,21,0,2,1
6,Mateusz Klich,43.0,pl POL,AM,32-125,16,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,12,19,63.2,0,14,2,0,0
7,Marc Roca,8.0,es ESP,DM,25-324,83,0,0,0,0,1,0,0,0,62,6,0,2,0.0,0.0,0.0,1,0,36,49,73.5,3,42,1,0,0
8,Crysencio Summerville,10.0,nl NED,"LW,DM",20-351,7,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,0,0,4,4,100.0,1,5,0,0,0
9,Tyler Adams,12.0,us USA,DM,23-244,90,0,0,0,0,0,0,0,0,65,2,1,0,0.0,0.0,0.0,1,0,46,60,76.7,5,43,0,2,0
10,Pascal Struijk,21.0,nl NED,LB,23-066,90,0,0,0,0,1,1,0,0,49,3,2,2,0.2,0.2,0.0,2,0,29,43,67.4,3,22,1,0,0
11,Liam Cooper,6.0,sct SCO,CB,31-047,90,0,0,0,0,0,0,0,0,59,1,4,1,0.0,0.0,0.2,1,0,41,51,80.4,3,36,0,0,0
12,Robin Koch,5.0,de GER,CB,26-091,90,0,0,0,0,0,0,0,0,59,2,1,2,0.0,0.0,0.0,0,0,38,50,76.0,5,39,2,0,0
13,Rasmus Nissen,25.0,dk DEN,RB,25-097,90,0,0,0,0,0,0,0,0,58,6,3,0,0.0,0.0,0.0,1,0,37,48,77.1,3,34,1,0,0
14,Illan Meslier,1.0,fr FRA,GK,22-228,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,20,29,69.0,0,20,0,0,0
15,15 Players,,,,,990,0,0,0,1,15,4,0,0,578,25,13,10,1.9,1.1,0.8,23,0,359,478,75.1,36,372,18,15,5
