,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Álvaro Morata,29.0,es ESP,FW,25-299,74,1,0,0,0,3,2,0,0,28,1,0,0,0.2,0.2,0.0,2,0,15,18,83.3,1,18,2,3,1
1,Olivier Giroud,18.0,fr FRA,FW,31-322,16,0,0,0,0,2,2,0,0,9,0,0,0,0.2,0.2,0.1,1,0,6,6,100.0,1,4,0,0,0
2,Willian,22.0,br BRA,LW,30-009,60,0,0,0,0,0,0,0,0,47,0,0,1,0.0,0.0,0.1,1,0,32,45,71.1,4,29,6,2,2
3,Eden Hazard,10.0,be BEL,LW,27-223,30,0,1,0,0,2,1,0,0,34,0,0,0,0.1,0.1,0.3,6,2,26,30,86.7,4,24,5,2,1
4,Pedro,11.0,es ESP,RW,31-021,90,1,0,0,0,6,2,0,0,70,3,2,0,0.5,0.5,0.1,6,0,49,54,90.7,2,39,3,2,2
5,Ross Barkley,8.0,eng ENG,LM,24-256,59,0,0,0,0,2,1,0,0,55,0,2,1,0.1,0.1,0.0,1,0,40,47,85.1,2,25,1,1,1
6,Mateo Kovačić,17.0,hr CRO,LM,24-104,31,0,0,0,0,0,0,0,0,48,3,0,0,0.0,0.0,0.0,3,0,42,43,97.7,4,35,2,1,1
7,Jorginho,5.0,it ITA,CM,26-241,90,0,0,0,0,1,1,0,0,102,1,1,0,0.0,0.0,0.0,1,1,91,100,91.0,9,54,0,0,0
8,N'Golo Kanté,7.0,fr FRA,RM,27-142,90,0,0,0,0,3,0,0,0,69,3,1,0,0.3,0.3,0.2,7,0,57,62,91.9,3,29,2,1,1
9,Marcos Alonso,3.0,es ESP,LB,27-233,90,1,1,0,0,3,1,0,0,100,2,0,2,0.2,0.2,0.4,4,1,72,86,83.7,5,50,5,0,0
10,David Luiz,30.0,br BRA,CB,31-118,90,0,0,0,0,2,1,0,0,86,0,0,0,0.1,0.1,0.0,3,0,74,82,90.2,5,57,1,0,0
11,Antonio Rüdiger,2.0,de GER,CB,25-168,90,0,0,0,0,0,0,0,0,78,0,0,0,0.0,0.0,0.1,4,1,64,74,86.5,4,46,0,0,0
12,César Azpilicueta,28.0,es ESP,RB,28-355,90,0,1,0,0,0,0,0,0,89,3,1,5,0.0,0.0,0.2,4,1,70,79,88.6,4,42,2,0,0
13,Kepa Arrizabalaga,1.0,es ESP,GK,23-319,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,27,36,75.0,0,20,0,0,0
14,14 Players,,,,,990,3,3,0,0,24,11,0,0,851,16,7,9,1.6,1.6,1.4,43,6,665,762,87.3,48,472,29,12,9
