,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jordan Ayew,18.0,gh GHA,FW,26-223,90,30,0,1,24,6,1,30,6,4,66.7,2,33.3,17,124,30,1,1,0,5,3,20,3
1,Tom Carroll,14.0,eng ENG,"LM,LB,CM",25-329,90,28,2,8,15,5,1,28,1,1,100.0,0,0.0,15,39,5,0,0,0,5,1,19,2
2,Ki Sung-yueng,4.0,kr KOR,CM,29-088,64,15,1,7,7,1,0,15,0,0,,0,,9,36,17,0,0,0,1,1,7,0
3,Sam Clucas,17.0,eng ENG,"CM,LM",27-209,26,9,1,3,5,1,1,9,0,0,,0,,3,5,1,0,0,0,0,0,4,0
4,Andy King,24.0,wls WAL,CM,29-175,90,20,2,10,8,2,1,20,0,0,,0,,10,36,13,0,0,0,0,0,10,0
5,André Ayew,19.0,gh GHA,RM,28-126,90,27,1,14,9,4,1,27,1,1,100.0,0,0.0,13,65,24,0,1,0,1,1,12,1
6,Martin Olsson,16.0,se SWE,LB,29-340,74,24,2,10,5,11,0,24,4,3,75.0,1,25.0,12,107,31,3,2,0,0,0,11,3
7,Tammy Abraham,10.0,eng ENG,LM,20-202,16,4,0,0,1,4,1,4,2,0,0.0,2,100.0,3,77,45,1,1,1,0,0,2,1
8,Alfie Mawson,6.0,eng ENG,CB,24-093,90,34,9,27,6,2,1,34,2,1,50.0,1,50.0,22,139,71,1,1,0,0,0,22,0
9,Federico Fernández,33.0,ar ARG,CB,29-060,66,11,2,11,0,0,0,11,0,0,,0,,4,10,0,0,0,0,1,0,6,0
10,Kyle Bartley,27.0,eng ENG,CB,26-335,24,6,2,6,0,0,0,6,0,0,,0,,1,2,1,0,0,0,0,0,3,0
11,Mike van der Hoorn,5.0,nl NED,CB,25-189,90,30,14,24,6,0,0,30,0,0,,0,,9,41,14,0,0,0,1,0,10,0
12,Kyle Naughton,26.0,eng ENG,RB,29-156,90,54,9,29,20,5,0,54,0,0,,0,,13,34,15,0,0,0,0,2,22,0
13,Łukasz Fabiański,1.0,pl POL,GK,33-004,90,34,32,34,0,0,0,34,0,0,,0,,16,138,109,0,0,0,0,0,7,0
14,14 Players,,,,,990,326,77,184,106,41,7,326,16,10,62.5,6,37.5,147,853,376,6,6,1,14,8,155,10
