,num,joueur
0,,Paul Robinson
1,,Gary Cahill
2,,Zat Knight
3,,Sam Ricketts
4,,Matthew Taylor
5,,Johan Elmander
6,,Kevin Davies
7,,Daniel Sturridge
8,,Mark Davies
9,,
10,,Ádám Bogdán
