,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gerard Deulofeu,7.0,es ESP,FW,24-351,72,25,21,4,0,0,0,1,0,0,0,0,0,16,0,4
1,Tom Cleverley,8.0,eng ENG,AM,29-199,18,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0
2,Troy Deeney,9.0,eng ENG,FW,30-243,72,31,31,0,0,0,0,0,0,0,0,0,0,26,0,1
3,Andre Gray,18.0,jm JAM,FW,27-246,18,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0
4,Roberto Pereyra,37.0,ar ARG,"AM,LW",28-051,83,33,31,2,2,0,0,2,0,0,0,0,0,17,0,1
5,Ken Sema,12.0,se SWE,LW,25-150,7,4,3,1,0,0,0,0,0,1,0,0,0,3,0,0
6,Will Hughes,19.0,eng ENG,"AM,RW",23-316,90,27,26,0,0,0,0,0,0,0,0,0,0,24,1,0
7,Étienne Capoue,29.0,fr FRA,DM,30-231,90,39,38,1,0,0,1,0,0,1,0,0,0,33,0,0
8,Abdoulaye Doucouré,16.0,ml MLI,DM,26-057,90,63,62,0,0,0,0,1,0,0,0,0,0,52,1,0
9,Adam Masina,11.0,ma MAR,LB,25-056,90,46,37,9,1,0,1,3,6,2,0,1,0,34,0,1
10,Craig Cathcart,15.0,nir NIR,CB,30-021,90,27,27,0,0,0,0,0,0,0,0,0,0,20,0,0
11,Adrian Mariappa,6.0,jm JAM,CB,32-147,90,40,39,1,1,0,0,0,0,0,0,0,0,35,0,0
12,Daryl Janmaat,2.0,nl NED,RB,29-220,90,42,35,7,0,0,0,2,7,0,0,0,0,32,0,0
13,Ben Foster,26.0,eng ENG,GK,35-330,90,34,24,10,2,0,0,0,0,0,0,0,0,13,0,1
14,14 Players,,,,,990,423,384,37,6,0,2,9,13,4,0,1,0,316,2,8
