,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Matheus Cunha,12.0,br BRA,FW,23-260,58,0,0,0,4,1,1,0,0,0,0,0,0,3,0,3,0.0
1,Diego Costa,29.0,es ESP,FW,34-127,32,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,25.0
2,Matheus Nunes,27.0,pt POR,"DM,LW",24-168,69,0,0,0,3,2,0,1,2,1,0,0,0,6,0,3,0.0
3,João Gomes,35.0,br BRA,DM,21-364,21,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0
4,Pablo Sarabia,21.0,es ESP,"LW,RW",30-276,90,0,0,0,1,1,1,0,0,1,0,0,0,8,0,3,0.0
5,João Moutinho,28.0,pt POR,"AM,RW",36-156,45,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,
6,Adama Traoré,37.0,es ESP,RW,27-017,45,0,0,0,0,2,0,2,0,0,0,0,0,5,0,0,
7,Rúben Neves,8.0,pt POR,DM,25-335,90,0,0,0,0,0,0,1,1,1,0,0,0,10,1,1,50.0
8,Mario Lemina,5.0,ga GAB,DM,29-163,26,2,1,1,1,1,0,0,2,1,0,0,0,4,2,0,100.0
9,Rayan Aït Nouri,3.0,dz ALG,LB,21-250,45,1,0,0,1,0,0,1,0,1,0,0,0,5,4,3,57.1
10,Hugo Bueno,64.0,es ESP,LB,20-146,45,0,0,0,0,0,0,2,1,1,0,0,0,6,0,2,0.0
11,Max Kilman,23.0,eng ENG,CB,25-264,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,33.3
12,Craig Dawson,15.0,eng ENG,CB,32-281,90,0,0,0,0,2,0,0,0,1,0,0,0,4,4,4,50.0
13,Nélson Semedo,22.0,pt POR,RB,29-087,83,1,0,0,3,3,0,2,0,3,0,0,0,2,1,2,33.3
14,Jonny Castro,19.0,es ESP,RB,28-345,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
15,José Sá,1.0,pt POR,GK,30-025,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
16,16 Players,,,,,926,4,1,1,14,12,3,11,6,12,0,0,0,64,15,31,32.6
