,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Gonzalo Higuaín,9.0,ar ARG,FW,31-079,83,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
1,Olivier Giroud,18.0,fr FRA,FW,32-150,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Eden Hazard,10.0,be BEL,LW,28-051,59,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
3,Willian,22.0,br BRA,LW,30-202,31,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
4,Pedro,11.0,es ESP,RW,31-214,90,2,1,2,0,0,1,2,50.0,1,0,0,0,2,4,0,0
5,Mateo Kovačić,17.0,hr CRO,LM,24-297,76,3,1,2,1,0,3,5,60.0,2,2,0,2,0,3,0,0
6,Ruben Loftus-Cheek,12.0,eng ENG,LM,23-035,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
7,Jorginho,5.0,it ITA,CM,27-069,90,6,4,5,1,0,4,7,57.1,3,0,0,0,4,10,2,0
8,N'Golo Kanté,7.0,fr FRA,RM,27-335,90,3,2,2,1,0,2,4,50.0,2,1,0,1,0,3,3,0
9,Marcos Alonso,3.0,es ESP,LB,28-061,90,4,4,1,3,0,2,2,100.0,0,2,1,1,2,6,5,0
10,David Luiz,30.0,br BRA,CB,31-311,90,1,1,1,0,0,0,0,,0,3,2,1,2,3,6,0
11,Antonio Rüdiger,2.0,de GER,CB,25-361,90,3,1,3,0,0,3,3,100.0,0,0,0,0,2,5,3,0
12,César Azpilicueta,28.0,es ESP,RB,29-183,90,3,1,1,2,0,1,3,33.3,2,2,1,1,0,3,5,0
13,Willy Caballero,13.0,ar ARG,GK,37-152,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,27,17,17,8,2,16,26,61.5,10,11,4,7,13,40,24,0
