,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gonzalo Higuaín,9.0,ar ARG,FW,31-079,83,24,24,0,0,0,3,0,0,0,0,0,0,20,0,1
1,Olivier Giroud,18.0,fr FRA,FW,32-150,7,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Eden Hazard,10.0,be BEL,LW,28-051,59,36,33,3,2,0,3,2,0,1,0,1,0,26,0,2
3,Willian,22.0,br BRA,LW,30-202,31,19,18,1,0,0,0,2,0,1,1,0,0,17,0,1
4,Pedro,11.0,es ESP,RW,31-214,90,42,42,0,0,0,1,2,0,0,0,0,0,35,0,1
5,Mateo Kovačić,17.0,hr CRO,LM,24-297,76,59,57,2,1,1,0,0,0,0,0,0,0,51,0,1
6,Ruben Loftus-Cheek,12.0,eng ENG,LM,23-035,14,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
7,Jorginho,5.0,it ITA,CM,27-069,90,52,51,0,0,1,0,0,0,0,0,0,0,43,1,0
8,N'Golo Kanté,7.0,fr FRA,RM,27-335,90,51,51,0,0,0,0,1,0,0,0,0,0,39,0,2
9,Marcos Alonso,3.0,es ESP,LB,28-061,90,66,58,8,0,0,2,2,8,0,0,0,0,53,0,0
10,David Luiz,30.0,br BRA,CB,31-311,90,37,32,5,5,1,2,0,0,0,0,0,0,30,0,1
11,Antonio Rüdiger,2.0,de GER,CB,25-361,90,33,33,0,0,0,1,0,0,0,0,0,0,27,0,1
12,César Azpilicueta,28.0,es ESP,RB,29-183,90,57,47,10,0,0,1,3,10,0,0,0,0,46,0,1
13,Willy Caballero,13.0,ar ARG,GK,37-152,90,31,17,14,6,0,0,0,0,0,0,0,0,22,0,0
14,14 Players,,,,,990,515,471,43,14,3,13,12,18,2,1,1,0,414,1,11
