,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jack Grealish,10.0,eng ENG,FW,26-085,67,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,100.0
1,Riyad Mahrez,26.0,dz ALG,RW,30-286,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
2,Phil Foden,47.0,eng ENG,LW,21-190,74,0,0,0,0,1,0,10,0,2,0,0,0,4,0,1,0.0
3,Gabriel Jesus,9.0,br BRA,FW,24-245,16,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0
4,Raheem Sterling,7.0,eng ENG,"RW,LW,FW",26-361,90,0,0,0,1,2,0,3,1,0,0,0,0,4,1,0,100.0
5,Bernardo Silva,20.0,pt POR,LM,27-116,90,0,0,0,1,0,0,1,0,2,0,0,0,6,0,0,
6,Rodri,16.0,es ESP,CM,25-165,90,0,0,0,2,0,0,0,0,2,0,0,0,13,1,0,100.0
7,İlkay Gündoğan,8.0,de GER,RM,31-041,66,0,0,0,0,0,0,4,0,0,0,0,0,7,1,0,100.0
8,Kevin De Bruyne,17.0,be BEL,RM,30-159,24,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
9,João Cancelo,27.0,pt POR,LB,27-191,90,0,0,0,0,1,0,0,2,1,0,0,0,6,1,1,50.0
10,Aymeric Laporte,14.0,es ESP,CB,27-191,90,0,0,0,0,1,0,0,6,1,0,0,0,4,3,6,33.3
11,Rúben Dias,3.0,pt POR,CB,24-204,90,0,0,0,3,0,1,0,4,0,0,0,0,3,2,2,50.0
12,Kyle Walker,2.0,eng ENG,RB,31-190,90,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0
13,Ederson,31.0,br BRA,GK,28-109,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,7,11,1,21,13,8,0,0,0,58,12,11,52.2
